,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/AP/MIN/199732/2021,AP  GNT MIN 2  2021 2923,Sri Palaparthi Ramu (GRAVEL – 0.619 Ha),SRI PALAPARTHI RAMU,EC Granted,EC,
1,2,SIA/AP/MIN/194232/2021,AP ANT MIN 1  2021 2790,Road Metal and Building Stone Quarry,SRI. A. SIVA RAMA KRISHNA REDDY,WithdrawEC,EC,
2,3,SIA/AP/MIN/35969/2015,AP CTR 604 MIN 12 2015,M/s. Shri Shanthi Exports - 1.0 ha,SHRI SHANTHI EXPORTS,TransferToDEIAA,EC,
3,4,SIA/AP/MIN/35989/2015,AP CTR 605 MIN 12 2015,M/s. Sri Reddamma Devatha Granites - 3.893ha,M/S. SRI REDDAMMA DEVATHA GRANITES,EC Granted,EC,
4,5,SIA/AP/MIN/69713/2017,AP PKM MIN 09 2017 431,M/s. Jaishree Granites (P) Ltd,JAISHREE GRANITES PVT LTD,Delisted,EC,
5,6,SIA/AP/MIN/69800/2017,AP ANT MIN 09 2017 442,"M/s.BSCPL INFRASTRUCTURE LTD,9.357 hectares in Sy. No.28  of Manneela village,Anantapuramu Mandal, Ananantapuramu District",BSCPL INFRASTRUCTURELIMITED,EC Granted,EC,
6,7,SIA/AP/MIN/69828/2017,,Sri A. Srikiran-8.669ha,SRI A. SRIKIRAN,Delisted,EC,
7,8,SIA/AP/NCP/69839/2017,AP GNT CON 09 2017 444,AIS OFFICERS HOUSING PROJECT,ANDHRA PRADESH CAPITAL REGION DEVELOPMENT AUTHORITY AND CAPITAL AUTHORITY,EC Granted,EC,
8,9,SIA/AP/MIN/69885/2017,,"Environmental Clearance for Quartz Mining in 11.101 (27.432 Acres) of Non-Forest Govt. Land bearing Sy. No. 2117, Talapula Village, Pileru Mandal, Chittoor District, Andhra Pradesh.",P. SUNDEEP REDDY,WithdrawEC,EC,
9,10,SIA/AP/IND2/176168/2020,AP SKLM   IND 11 2020 2337,"Expand the manufacturing capacity of new API’s from 510 TPM to 1425 TPM, Captive Power Plant from 3.0 MW to 6.5 MW by M/s. Hyacinths Pharma Pvt. Ltd",AUROBINDIO PHARMA LTD UNIT XI,EC Granted,EC,
0,11,SIA/AP/MIN/32530/2015,,D Pothuraju,D POTHURAJU,TransferToDEIAA,EC,
1,12,SIA/AP/MIN/183349/2020,AP NLR  MIN 11 2020 2328,"M/s Anjani Vishnu Holdings Limited, Rep by: Sri K.Sathish Chandra",M/S ANJANIVISHNU HOLDINGS LIMITED,EC Granted,EC,
2,13,SIA/AP/MIN/50199/2016,,"M/s Sri Granites 1.00 Ha, Black Granite in Sy.No:486/2,Keelapatla V,Gangavaram M, Chittoor D",MS SRI GRANITES,TransferToDEIAA,EC,
3,14,SIA/AP/MIN/34455/2015,AP PKM 244 MIN 01 2015,"M/s. Shakti Kiran Granites Pvt. Ltd.,",SHAKTI KIRAN GRANITES PVT LTD,EC Granted,EC,
4,15,SIA/AP/IND2/19599/2017,AP KRI IND 06 2017 343,-1,SRINIJA DRUGS PVT LTD,EC Granted - Processed offline,EC,
5,16,SIA/AP/MIN/74816/2018,AP KDP MIN 05 2018 586,M/s Ramakrishna Enterprises,M/S RAMAKRISHNA ENTERPRISES,EC Granted,EC,
6,17,SIA/AP/MIN/185868/2020,AP KNL MIN 12 2020 2567,Gudikambali Sand Reach -VII,ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
7,18,SIA/AP/MIN/185367/2020,AP  SKLM  MIN 11 2020 2532,Sri Veeramachaneni Sai Prasadh,SRI VEERAMACHANENI SAI PRASADH,EC Granted,EC,
8,19,SIA/AP/MIN/58666/2019,AP ANT MIN 11 2019 1404,Quartz mine over an extent of 6.412,NARAYANA SWAMI,EC Granted,EC,
9,20,SIA/AP/MIN/67798/2017,AP NLR MIN 09 2017 408,B Venkata Rakesh ( QL area 5.600 Ha),B PRANEETH YADAV,EC Granted,EC,
0,21,SIA/AP/MIN/130972/2019,AP ANT MIN  12 2019 1515,Manikanta Metal Stone Crusher(3.50 Ha at Karidikonda RM&BS and M-sand),M/S. MANIKANTA METAL STONE CRUSHER,EC Granted - Processed offline,EC,
1,22,SIA/AP/MIN/53419/2016,AP NLR MIN 05 2016 83,M/s Sri Harsha Minerals,SRI HARSH MINERALA,Rejection Letter Granted,EC,
2,23,SIA/AP/IND2/49187/2019,AP CTR IND 05 2019 998,Radiant Pharma,RADIANT PHARMA,EC Granted - Processed offline,EC,
3,24,SIA/AP/IND2/134462/2019,AP EG IND 02 2018 504,M/s. KBK Biotech Pvt. Ltd. (formerly M/s. Milano Spirits India Pvt. Ltd.),KBK BIOTECH PRIVATE LIMITED,EC Granted - Processed offline,EC,
4,25,SIA/AP/MIN/45936/2019,AP ANT MIN 11 2019 1390,Chintakunta Road Metal and Building Stone Quarry,G RAMANJULA REDDY,EC Granted - Processed offline,EC,
5,26,SIA/AP/MIN/46050/2018,AP KNL MIN   12 2019 1560,Narmada Slab Polishing Industries,M/S NARMADA SLAB POLISHING INDUSTRIES,EC Granted - Processed offline,EC,
6,27,SIA/AP/MIN/41025/2019,AP GNT MIN 08 2019 1100,DIDUGU-3 SAND REACH,DDMG GUNTUR,EC Granted - Processed offline,EC,
7,28,SIA/AP/MIN/41097/2019,AP KRI MIN 08 2019 1106,Assistant Director of Mines and Geology,ASSISTANT DIRECTER OF MINES  AND GEOLOGY VIJAYAWADA,EC Granted - Processed offline,EC,
8,29,SIA/AP/MIN/38093/2016,AP CTR MIN 01 2016 16,Suresh Jain Black Granite Mine,SURESH JAIN BLACK GRANITE MINE MADANAPALLI,EC Granted,EC,
9,30,SIA/AP/MIN/73513/2018,AP ANT MIN 05 2018 574,Colour Granite,JOIS INDUSTRIES,Rejected - Processed offline,EC,
0,31,SIA/AP/MIN/184562/2020,AP  KRI  MIN 11 2020 2469,Admg Nandigama (Magalu 1 sandreach ),ADMG-NANDIGAMA(MAGALLU SAND REACH),EC Granted - Processed offline,EC,
1,32,SIA/AP/MIN/185404/2020,AP  GTR  MIN 11 2020 2501,4.830 Ha. of Annavaram - II Sand Reach,GUNTUR SAND REACHES,EC Granted - Processed offline,EC,
2,33,SIA/AP/MIN/92029/2019,,M/s. Marvic & Company (Road Metal & Building Stone),M/S. MARVIC & COMPANY,WithdrawEC,EC,
3,34,SIA/AP/MIS/20652/2017,AP KRI INF 02 2018 516,"Phase- II Development and extension of training wall of existing Fishery Harbour at Machilipatnam in  Krishna dist., Andhra Pradesh",DEPARTMENT OF FISHERIES,EC Granted,EC,
4,35,SIA/AP/MIN/127147/2019,AP SKLM MIN 11 2019 1443,Dusi Sand Reach,MEMBER CONVENER DY. DIRECTOR OF MINES,EC Granted - Processed offline,EC,
5,36,SIA/AP/MIN/26337/2018,AP VSP MIN  VIO 09 2017 1304,M/s  Aparna Enterprises Limited,APARNA ENTERPRISES LTD,EC Granted,EC,
6,37,SIA/AP/MIN/213449/2021,AP     CTR  MIN  5 2021 3209,M/s. GOWTHAMI YUVATHI MANDALI  (ST WOMEN ORGANIZATION) QUARTZ MINE,GOWTHAMI YUVATHA MANDALI,EC Granted,EC,
7,38,SIA/AP/MIN/213834/2021,AP  CTR  MIN  6 2021 3214,M/s. Sudharsana Granites,M/S.SUDHARSANA GRANITES,EC Granted,EC,
8,39,SIA/AP/MIN/184759/2020,AP  KRI  MIN 11 2020 2486,Ithavaram sand reach,ADMG NANDIGAMA (ITHAVARAM SAND REACH),EC Granted - Processed offline,EC,
9,40,SIA/AP/MIN/184800/2020,AP  GTR  MIN 11 2020 2488,4.205 Ha of Pidaparthivaripalem Sand Reach,GUNTUR SAND REACHES,EC Granted - Processed offline,EC,
0,41,SIA/AP/MIN/73491/2018,AP ANT MIN 12 2016 262,Rai Bahadur Seth,. RAI BAHADUR SETH SHREERAM NARASINGDAS PRIVATE LIMITED,EC Granted - Processed offline,EC,
1,42,SIA/AP/MIN/155926/2020,AP MIN  GNT 07 2020 1980,Smt R.Prakash Rani (Limestone (Minor)) Ex:1.497 Ha),PRAKASH RANI,EC Granted - Processed offline,EC,
2,43,SIA/AP/MIN/156628/2020,AP MIN VZM 06 2020 1923,M/s. Satya Deva Mines and Minerals,M/S. SATYA DEVA MINES AND MINERALS,EC Granted - Processed offline,EC,
3,44,SIA/AP/MIN/30749/2015,ANT 180 MIN 09 2015,Saviour Mines and minerals private Limited,SAVIOUR MINES AND MINERALS PRIVATE LIMITED,EC Granted,EC,
4,45,SIA/AP/NCP/30766/2015,KRI 084 CON 09 2015,"M. B. M. R. REAL ESTATES PVT., LTD., 
(SRI ANJANEYA TOWNSHIP)",M B M R REAL ESTATES PRIVATE LIMITED,EC Granted,EC,
5,46,SIA/AP/MIN/30877/2015,PKM 308 MIN 09 2015,M/s. Sree Venkata Sai Granites,SREE VENKATA SAI GRANITES,EC Granted,EC,
6,47,SIA/AP/MIN/148119/2020,AP ANT  MIN 10 2020 2288,M/s G.T.R.Enterprises (Black Granite),M/S G.T.R ENTERPRISES-1.00 HECT,EC Granted,EC,
7,48,SIA/AP/IND/3787/2011,AP/KDP/IND/04/2016/67,Trimex Industries Private Limited,TRIMEX BARITE PRIVATE LIMITED,EC Granted,EC,
8,49,SIA/AP/MIN/57479/2016,AP CTR MIN 07 2016 169,M/s. Sri Jayamurugan Granites & Exports - 8.0ha,SRI JAYAMURUGAN GRANITES AND EXPORTS,Rejection Letter Granted,EC,
9,50,SIA/AP/MIS/122184/2019,AP NLR CON 10 2019 1327,M/s VPR Builders,M/S VPR BUILDERS,Delisted,EC,
0,51,SIA/AP/IND2/22343/2018,AP EG IND 03 2018 543,-1,M/S MAHATHI ARC STORAGE TERMINAL PVT LTD,EC Granted,EC,
1,52,SIA/AP/MIN/72831/2018,AP VZM MIN 05 2018 568,M/s. Srivalli Mines & Minerals,M/S. SRIVALLI MINES & MINERALS,EC Granted,EC,
2,53,SIA/AP/NCP/87985/2018,AP VSP CON 12 2018 768,M/s. Apex Meadows Pvt. Ltd.,APEX MEADOWS PVT. LTD.,EC Granted,EC,
3,54,SIA/AP/NCP/30220/2018,AP KRI CON 03 2018 552,SIA/AP/NCP/22392/2018,SHREE ESTATES,EC Granted,EC,
4,55,SIA/AP/MIN/156737/2020,AP MIN PKM 06 2020 1924,M/s. Indian Minerals & Granite Company,M/S. INDIAN MINERALS & GRANITE COMPANY,EC Granted - Processed offline,EC,
5,56,SIA/AP/MIN/173778/2020,AP  KRI MIN 09 2020 2139,M/s Pavan Granites Metal Works - Road Metal & Gravel,M/S PAVAN GRANITES METAL WORKS -0.809,EC Granted - Processed offline,EC,
6,57,SIA/AP/MIN/210198/2021,AP CTR MIN 4 2021 3142,M/s Sri Venkata Sai Granites,M/S SRI VENKATA SAI GRANITES,EC Granted,EC,
