,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/JH/MIN/202781/2021,EC/SEIAA/2021-22/2370/2021,Upraili Kanhai Stone Deposit of M/s Baba Baidyanath Stone Works,CRYSTAL CONSULTANTS,EC Granted,EC,
1,2,SIA/JH/MIN/250232/2022,EC/SEIAA/2021-22/2467/2021,GILAMARI STONE MINE,CRYSTAL CONSULTANTS,EC Granted,EC,
2,3,SIA/JH/MIN/413927/2023,EC/SEIAA/2022-23/2741/2023,Jaidiha Stone Deposit  (0.687 ha.),ASMITA KIRO,EC Granted,EC,
3,4,SIA/JH/IND/21810/2009,EC/SEIAA/2017-18/2068/2017,Burnpur Cement Limited,MS BURNPUR CEMENT LIMITED,EC Granted,EC,
4,5,SIA/JH/MIN/228078/2021,EC/SEIAA/2021-22/2418/2021,MUNKERI STONE MINE,M/S MAHAKALESHWAR STONE  MINES,EC Granted,EC,
5,6,SIA/JH/MIN/209763/2021,EC/SEIAA/2021-22/2347/2021,POKHARIA STONE MINE OF M/S MEWAR ENTERPRISES,POKHARIA STONE MINE OF M/S MEWAR ENTERPRISES,Delisted,EC,
6,7,SIA/JH/MIS/288017/2022,EC/SEIAA/2022-23/2564/2022,Group Housing Gemini Eastern,GEMINI SWAVLAMBI SAHKARI SAMITI PVT LTD,EC Granted,EC,
7,8,SIA/JH/MIS/287892/2022,EC/SEIAA/2022-23/2629/2022,Proposed Residential project “Pearl The Central Park”,MOTI INFRAHEIGHTS PRIVATE LIMITED,EC Granted,EC,
8,9,SIA/JH/MIN/413559/2023,EC/SEIAA/2022-23/2716/2023,NAWAGARH STONE DEPOSIT  (2.47 ha.),MOHSIN RAJA,EC Granted,EC,
9,10,SIA/JH/MIN/413532/2023,,Sarbil Stone Block (0.81 ha.),UMLESH OJHA,Pending at PP due to eds,EC,
10,11,SIA/JH/MIN/66085/2017,,SUNDRE STONE MINE,O P STONE WORKS,Delisted,EC,
11,12,SIA/JH/MIN/67705/2017,,"Dhumsipahar Stone Deposit, 18.07 Acres (7.31 Ha)",MS BHARAT BHARTI STONE WORKS,Delisted,EC,
12,13,SIA/JH/MIN/251582/2022,EC/SEIAA/2021-22/2476/2021,Shankardih Stone Deposit (Area 3.19 Acres or 1.29 Hectare),M/S SHRI SHANKAR STONE MINES,EC Granted,EC,
13,14,SIA/JH/MIN/413124/2023,EC/SEIAA/2022-23/2717/2023,LALGARA STONE MINE WITH CRUSHER,OM MINES,EC Granted,EC,
14,15,SIA/JH/CMIN/413519/2023,EC/SEIAA/2022-23/2655/2023,SELECTED DHORI (LOWER) OPEN CAST MINE,CENTRAL COALFIELDS LIMITED,EC Granted,EC,
15,16,SIA/JH/MIN/43887/2019,EC/SEIAA/2018-19/2196/2019,Belbhadri Stone Deposit,BELBHADRI STONE DEPOSIT MS PAHARIYA STONE WORKS,EC Granted,EC,
16,17,SIA/JH/MIN/32187/2015,EC/SEIAA/2015-16/1526/2015,Chalpahar & Patnibona Stone Mine,MS CRYSTAL CONSULTANTS,EC Granted,EC,
17,18,SIA/JH/MIN/200428/2021,,BARAMO QUARTZ & FELDSPAR MINE,SRI RAJESH PRASAD,Delisted,EC,
18,19,SIA/JH/MIN/45110/2019,EC/SEIAA/2018-19/2251/2019,Brick Soil Mining For M/s Roma Bricks,CRYSTAL CONSULTANTS,EC Granted,EC,
19,20,SIA/JH/MIN/33252/2015,EC/SEIAA/2015-16/1668/2015,"LOHATAMBA (AGAIYA) STONE MINE
(M/S MAA TARA STONE WORKS)",MS CRYSTAL CONSULTANTS,EC Granted,EC,
20,21,SIA/JH/MIN/254118/2022,EC/SEIAA/2021-22/2540/2022,JAIDIHA STONE DEPOSIT,ASHA TETE,EC Granted,EC,
21,22,SIA/JH/MIN/256741/2022,EC/SEIAA/2021-22/2533/2021,Rajbandh Stone Deposit,NARESH MANDHYAN,EC Granted,EC,
