,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/GJ/NCP/75391/2018,,"GOLDEN VELLY
S.NO: - 156/42/A, 156/42/B, 156/43/A, 156/43/B, UMARVA, WAGODIYA, VADODARA, GUJARAT",GOLDEN VELLY,Delisted,EC,
2,2,SIA/GJ/MIN/75417/2018,SIA/GJ/88009/2018,mkc infrastructure ltd,MKC INFRASTUCTURE LTD,EC Granted,EC,
3,3,SIA/GJ/IND2/27780/2017,SIA/GJ/71107/2018,Preet Dyes & Chemicals,PREET DYES AND CHEMICALS UNIT I,EC Granted,EC,
4,4,SIA/GJ/NCP/75475/2018,SIA/GJ/67707/2018,Proposed Residential cum Commercial Project,AJIT HARDASBHAI,EC Granted,EC,
5,5,SIA/GJ/NCP/75483/2018,SIA/GJ/68107/2018,Rajhans Febrizo,BHAGHUBHAI BHIKHABHAI,Delisted,EC,
6,6,SIA/GJ/IND2/18454/2017,SIA/GJ/68707/2018,Shree Durga Syntex Pvt. Ltd.,SHREE DURGA SYNTEX PVT LTD,EC Granted,EC,
7,7,SIA/GJ/IND2/18454/2017,,Shree Durga Syntex Pvt. Ltd.,SHREE DURGA SYNTEX PVT LTD,EC Granted,EC,
8,8,SIA/GJ/MIN/31751/2015,SIA/GJ/166312/2015 - Major,Gorakhmadhi Limestone Mine Area,GUJARAT HEAVY CHEMICALS,Delisted,EC,
9,9,SIA/GJ/NCP/75527/2018,SIA/GJ/64207/2018,Affordable semi high rise building,JAYESHKUMAR SHANKARLAL,EC Granted,EC,
10,10,SIA/GJ/MIN/60280/2016,,JATINKUMAR GAMANBHAI GAMIT,JATINKUMAR GAMANBHAI GAMIT,Delisted,EC,
1,11,SIA/GJ/MIN/49417/2016,,Nareshbhai Ganpatbhai Oad,NARESHBHAI GANPATBHAI OAD,Delisted,EC,
2,12,SIA/GJ/MIN/49440/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ SR.NO. 228 PAIKI 6 -2.00.00 khan no.1",BALVATSINH MADHUBHAI SOLANKI,Delisted,EC,
3,13,SIA/GJ/MIN/49459/2016,,MUKESHBHAI VAGHUBHAI LALU,MUKESHBHAI VAGHUBHAI LALU,Delisted,EC,
4,14,SIA/GJ/MIN/49464/2016,,P.F.Patel 2.58 Hect.,SHRI PURSHOTAMBHAI F PATEL GREEN MARBLES DIVISION OF NANDISH MARBLES PVT LTD,Delisted,EC,
5,15,SIA/GJ/MIN/49470/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ SR.NO.9,10 BANNE LAGU OAESANG NADI PATT-2.63.00 HA",TARUNBHAI MANUBHAI PATEL,Delisted,EC,
6,16,SIA/GJ/NCP/49482/2016,SIA/GJ/51202/2016,HARD ROCK,AVANTIS INFRASTRUCTURE,EC Granted,EC,
7,17,SIA/GJ/MIN/49518/2016,,Amrutbhai Virjabhai Vaghela,AMRUTBHAI VIRJABHAI VAGHELA,Delisted,EC,
8,18,SIA/GJ/MIN/49539/2016,,Gulambhai Rasulbhai Malek,GULAMBHAI RASULBHAI MALEK,Delisted,EC,
9,19,SIA/GJ/MIN/49561/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ SR.NO-266,359 NI SAME PURNA RIVER 00.52.65",GOVINDBHAI VANMANIBHAI PATEL,Delisted,EC,
10,20,SIA/GJ/MIN/49573/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ SR.NO-266,359 NI SAME PURNA RIVER 00.25.00",GOVINDBHAI VANMANIBHAI PATEL,Delisted,EC,
1,21,SIA/GJ/IND2/20578/2017,SIA/GJ/88509/2018,-1,GUJARAT THEMIS BIOSYN LIMITED,EC Granted,EC,
2,22,SIA/GJ/NCP/36948/2015,SIA/GJ/2101/2016,Cosmos Plus,COSMOS PLUS,EC Granted,EC,
3,23,SIA/GJ/MIN/49882/2016,,Samdaji Varghaji Vanjara,SAMDAJI VARGHAJI VANZARA,Delisted,EC,
4,24,SIA/GJ/MIN/49898/2016,,Gopalji Mulaji Vanzara,GOPIJI MULAJI VANZARA,Delisted,EC,
5,25,SIA/GJ/MIN/49902/2016,,Raviyabhai Chhipabhai Vasava,RAVIYABHAI CHHIPABHAI VASAVA,Delisted,EC,
6,26,SIA/GJ/MIN/49911/2016,,Arvindbhai Amarsinh Thakor,ARVINDBHAI AMARSINH THAKOR,Delisted,EC,
7,27,SIA/GJ/IND2/31015/2013,SIA/GJ/16702/2019,proposed project for manufacturing of synthetic organic  chemicals,ROSSARI BIOTECH LIMITED,EC Granted,EC,
