,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/GJ/IND/17524/2016,,MASCOT CEMENT INDIA PVT. LTD.,MASCOT CEMENT INDIA PVT LTD,EC Granted,EC,
2,2,SIA/GJ/MIN/68618/2017,,CARBORUNDUM UNIVERSAL LIMITED,CARBORUNDUMMAHADEVIYA,Delisted,EC,
3,3,SIA/GJ/NCP/60161/2016,SIA/GJ/105011/2016,ORCHID HARMONY,NILESHBHAI GORDHANBHAI JASOLIYA,EC Granted,EC,
4,4,SIA/GJ/NCP/93714/2019,SIA/GJ/24902/2019,Integrated Group Housing facility by AMC (Smart City Aavas Yojna),CUBE CONSTRUCTION ENGINEERING LIMITED,EC Granted,EC,
5,5,SIA/GJ/MIN/52654/2016,,M/S.Lime Stone Mine Of Arshibhai Mandanbhai Mori,ARSHIBHAI MANDANBHAI MORI,Delisted,EC,
6,6,SIA/GJ/MIN/52667/2016,,Black Trap Mine Of Devashibhai Samatbhai Chandera M/S.Bhagirath Stone Crusher,BLACK TRAP MINE OF DEVASHIBHAI SAMATBHAI CHANDERA,Delisted,EC,
7,7,SIA/GJ/MIN/52687/2016,,HARD MURRAM S.NO 342/2/1 OTHER THAN SAND,SAMTABEN,Delisted,EC,
8,8,SIA/GJ/MIN/52699/2016,,Jayendrasinh Bharatsinh Jadeja,JADEJA JAYENDRASINH BHARATSINH,Delisted,EC,
9,9,SIA/GJ/IND2/174527/2020,SIA/GJ/157809/2020,M/s. SHITAL ChEMICAL INDUSTRIES (UNIT-2),M/S. SHITAL CHEMICAL INDUSTRIES (UNIT-II),EC Granted,EC,
10,10,SIA/GJ/MIN/56735/2016,,Chalk mine of  Jashvantiben Manharlal Patel,JASHVANTIBEN MANHARLAL PATEL,Delisted,EC,
1,11,SIA/GJ/MIN/48780/2016,,Black Trap Mine,JAYENDRA VASAVA,Delisted,EC,
2,12,SIA/GJ/MIN/48819/2016,,Satishabhi Ramanbhai patel,SATISHBHAI RAMANBHAI PATEL,Delisted,EC,
3,13,SIA/GJ/MIN/48832/2016,,dhruv construction,DHRUV CONSTRUCTION,Delisted,EC,
4,14,SIA/GJ/IND2/176382/2020,SIA/GJ/180410/2020,"Expansion of existing unit for manufacturing of API (40MTM) and Intermediates (150MTM) at Paushak Ltd. Vill. Panelav, Tal. Halol, Dist. Panchamahal",PAUSHAK LTD.,EC Granted,EC,
5,15,SIA/GJ/IND2/176534/2020,SIA/GJ/178209/2020,"Proposed Expansion of API Bulk Drugs at Plot No. 2511, Notified Industrial Area, GIDC Sarigam,  Ta: Umbergaon, District- Valsad 396155 Gujarat by Singhma  Industries.",SINGHMA  INDUSTRIES,EC Granted,EC,
6,16,SIA/GJ/MIS/176536/2020,SIA/GJ/178109/2020,Park View 2,SHIVALIK JHANVI INFRASPACE LLP,EC Granted,EC,
7,17,SIA/GJ/IND2/176634/2020,SIA/GJ/180510/2020,M/s. Aries Laboratories,M/S. ARIES LABORATORIES,Delisted,EC,
8,18,SIA/GJ/IND2/38328/2018,SIA/GJ/79607/2019,M/s. UMIYA CHEM INTERMEDIATES,UMIYA CHEM INTERMEDIATES,Delisted,EC,
9,19,SIA/GJ/IND2/3091/2013,SIA/GJ/120611/2015,Proposed project for manufacturing of synthetic organic chemicals (Dyes & Dyes Intermediates),LION TAPES PVT LTD,EC Granted,EC,
10,20,SIA/GJ/IND2/53564/2016,,M/s. Wood Pulp Panel LLP,WOOD PULP PANEL LLP,Delisted,EC,
1,21,SIA/GJ/MIN/48810/2016,,Harendrabhai Neemanbhai Gamit,HARENDRABHAI NEEMANBHAI GAMIT,Delisted,EC,
2,22,SIA/GJ/IND2/176223/2020,SIA/GJ/172709/2020,Ambica CHemical Industries,AMBICA CHEMICAL INDUSTRIES,Delisted,EC,
3,23,SIA/GJ/MIN/49132/2016,,Silica Sand Mining Project,SHRI FN ANKLESHWARIYA AND NN ANKLESHWARIYA,Delisted,EC,
4,24,SIA/GJ/MIN/49179/2016,,"Faikrbhai Mahmadbhai Motala
01-00-25 Ha.",FAKIRBHAI MAHMAD MOTALA,Delisted,EC,
5,25,SIA/GJ/MIN/49181/2016,,M/S DHARMA QUARRY WORKS BLACK TRAP RUBBLE (STONE) MINES AT VILLAGE VARSADA /1397,NEW DUTTSAI ENTERPRISE,Delisted,EC,
6,26,SIA/GJ/MIS/118018/2019,SIA/GJ/102509/2019,Alexa,M/S KINJAL EXPORTS,EC Granted,EC,
7,27,SIA/GJ/MIS/107854/2019,,Ashtavinayak Icon,BHOOMI CORPORATION,Delisted,EC,
8,28,SIA/GJ/NCP/68232/2017,SIA/GJ/29909/2017,THE POLARIS TEXTILE MARKET,THE POLARIS TEXTILE MARKET,EC Granted - Processed offline,EC,
9,29,SIA/GJ/MIN/60204/2016,,NARESHBHAI D OAD,NARESHBHAI D OAD,Delisted,EC,
10,30,SIA/GJ/MIN/60243/2016,,Rameshbhai Ukkadbhai Vasava,RAMESHBHAI U VASAVA,Delisted,EC,
1,31,SIA/GJ/IND2/6181/2014,SIA/GJ/5701/2016,Shanti Integrated Textile Park Pvt. ltd.,SHANTI INTEGRATED TEXTILE PARK PRIVATE LIMITED,EC Granted,EC,
2,32,SIA/GJ/IND2/18454/2017,,Shree Durga Syntex Pvt. Ltd.,SHREE DURGA SYNTEX PVT LTD,EC Granted,EC,
3,33,SIA/GJ/MIN/60336/2016,,GIRISHBHAI D OAD,OAD GIRISH D,Delisted,EC,
4,34,SIA/GJ/MIN/60351/2016,,Manharbhai Morarbhai vaghela,MANHARBHAI MORARBHAI VAGHELA,Delisted,EC,
5,35,SIA/GJ/MIN/60382/2016,,SURESHBHAI RANCHHODBHAI OAD,SURESHBHAI RANCHHOD OAD,Delisted,EC,
6,36,SIA/GJ/MIN/53465/2016,,"EXISTING MINOR MINERAL ORDINARY SAND
MINING LEASE PROJECT @ R.NO - 1825, 1840 AND 1841 NE LAGU BHOGAVO RIVER - 2.00.00 HA ATJAMBU,
TA-LIMBADI, DIST - SURENDRANAGAR",AKABARBHAI N SANGHARIYAT,Delisted,EC,
7,37,SIA/GJ/MIS/148949/2020,SIA/GJ/34304/2020,Proposed Residential Cum Commercial Building,VALLABHBHAI S BAVADIA & OTHERS,EC Granted,EC,
8,38,SIA/GJ/MIN/53788/2016,,YOGESHBHAI MANJIBHAI BHALARA,YOGESHBHAI MANJIBHAI BHALARA,Delisted,EC,
9,39,SIA/GJ/MIN/53790/2016,,MADHUBHAI NARANBHAI SHIYAL,KHODABHAI VALLABHBHAI KHACHARIYA,Delisted,EC,
10,40,SIA/GJ/MIN/53890/2016,,Bodi Feldspar Mining Project,IBRAHIMBHAI HUSSAIN SETH,Delisted,EC,
1,41,SIA/GJ/MIN/69998/2017,,Jigneshbhai Lavjibhai sabhani,JIGNESHBHAI LAVJIBHAI SABHANI,Delisted,EC,
2,42,SIA/GJ/IND2/18433/2017,SIA/GJ/41010/2017,ROAQ Chemicals Pvt. Ltd.,ROAQ CHEMICALS PVT LTD,EC Granted,EC,
3,43,SIA/GJ/NCP/70252/2017,SIA/GJ/41910/2017,Parshwa Exotica,NISHITH BABULAL SHAH,Delisted,EC,
4,44,SIA/GJ/IND2/30010/2018,,Pooja Chemical Industries,POOJA CHEMICAL INDUSTRIES,Delisted,EC,
5,45,SIA/GJ/IND2/31404/2019,,Avinash Industries,AVINASH INDUSTRIES,Delisted,EC,
6,46,SIA/GJ/IND2/38859/2019,SIA/GJ/83907/2019,Proposed 150000TPA Carbon black manufacturing and 16 MW Co-generation power plant,CONTINENTAL CARBON ECO TECHNOLOGY PVT. LTD,EC Granted - Processed offline,EC,
7,47,SIA/GJ/NCP/75975/2018,SIA/GJ/77008/2018,Commercial Project,DINESHBHAI S PATEL AND BANKIM G PATEL,EC Granted,EC,
8,48,SIA/GJ/NCP/76059/2018,SIA/GJ/85809/2018,ARHAM TEXTILE HUB,AVANTIS BUILDCORP LLP,EC Granted,EC,
9,49,SIA/GJ/MIN/49431/2016,,rajesh nanalal thakkar,SHIV ENTERPRISE,Delisted,EC,
10,50,SIA/GJ/MIN/49442/2016,,Dhruva mines,SHIV ENTERPRISE,Delisted,EC,
1,51,SIA/GJ/MIN/50941/2016,,Dharmendrakumar Nagjibhai Vanzara,DHARMENDRAKUMAR NAGJIBHAI VANZARA,Delisted,EC,
2,52,SIA/GJ/MIN/75426/2018,,mkc infrastructure ltd,MKC INFRASTRUCTURE LTD,Delisted,EC,
3,53,SIA/GJ/IND2/204310/2021,SIA/GJ/50403/2021,M/s. Advira Pharma (API-Bulk Drug and Drug Intermediates),M/S. ADVIRA PHARMA,EC Granted,EC,
4,54,SIA/GJ/NCP/75512/2018,SIA/GJ/82608/2018,Kansas Devsya,KANSAS ENTERPRISE,Delisted,EC,
5,55,SIA/GJ/IND2/18454/2017,,Shree Durga Syntex Pvt. Ltd.,SHREE DURGA SYNTEX PVT LTD,EC Granted,EC,
6,56,SIA/GJ/MIN/60303/2016,,RAMESHBHAI THAKORBHAI PATEL,RASIKBHAI THAKOR PATEL,Delisted,EC,
7,57,SIA/GJ/MIN/60375/2016,,PRAFULCHANDRA RAMCHANDRA JHA,PRAFULCHANDRA RAMCHANDRA JHA,Delisted,EC,
8,58,SIA/GJ/MIN/60392/2016,,"AJAYBHAI VALLABHBHAI SOLANKI
02-80-00",A V SOLANKI,Delisted,EC,
9,59,SIA/GJ/MIS/177376/2020,SIA/GJ/183310/2020,Proposed Residential cum Commercial Project,MEET JIVANLAL PATEL,EC Granted,EC,
10,60,SIA/GJ/MIN/49484/2016,,Avnish mines and minerals pvt.ltd.,SHIV ENTERPRISE,Delisted,EC,
1,61,SIA/GJ/NCP/76059/2018,SIA/GJ/85809/2018,ARHAM TEXTILE HUB,AVANTIS BUILDCORP LLP,EC Granted,EC,
2,62,SIA/GJ/MIN/49431/2016,,rajesh nanalal thakkar,SHIV ENTERPRISE,Delisted,EC,
3,63,SIA/GJ/MIN/49442/2016,,Dhruva mines,SHIV ENTERPRISE,Delisted,EC,
4,64,SIA/GJ/MIN/49455/2016,,"s.no-77 paiki black trap ,pipalpan,Bharuch",RAJESH NARAINBHAI PATEL,Delisted,EC,
5,65,SIA/GJ/MIN/49480/2016,,Kanubhai Nagjibhai Oad”,KANUBHAI NAGJIBHAI OAD,Delisted,EC,
6,66,SIA/GJ/MIN/49548/2016,,Uka Malde Chudasama & Rameshbhai Nagajunbhai Odedara,UKA MALDE CHUDASAMA AND RAMESHBHAI NAGAJANBHAI ODEDARA,Delisted,EC,
7,67,SIA/GJ/MIN/49550/2016,,M/s. Shaileshbhai Ramanbhai Oad,SHAILESHBHAI RAMANBHAI OAD,Delisted,EC,
8,68,SIA/GJ/MIN/49608/2016,,Bhagubhai J. Gamit,BHAGUBHAI J GAMIT,Delisted,EC,
9,69,SIA/GJ/MIN/49610/2016,,Bachubhai Somabhai Ganvit,BACHUBHAI SOMABHAI GANVIT,Delisted,EC,
10,70,SIA/GJ/MIN/49955/2016,,Najimkhan Nivajkhan Kureshi,NAJIMKHAN NIVAJKHAN KURESHI,Delisted,EC,
1,71,SIA/GJ/MIN/50470/2016,,Shree Ghanshyam Quarry Works (01-50-52 Ha),SHREE GHANSHYAM QUARRY WORKS,Delisted,EC,
2,72,SIA/GJ/MIN/50472/2016,SIA/GJ/53202/2016 - Major,Shri Hardasbhai Govindbhai Bhimbha,SHRI HARDASBHAI GOVINDBHAI BHIMBHA,Delisted,EC,
3,73,SIA/GJ/MIN/50473/2016,SIA/GJ/53102/2016 - Major,Smt Ramilaben Parbatbhai Baria,RAMILABEN PARBATBHAI BARIA,Delisted,EC,
4,74,SIA/GJ/MIN/37426/2015,,Dolatbtai Chhaganbhai Patel,DOLATBHAI CHHAGANBHAI PATEL,Delisted,EC,
5,75,SIA/GJ/MIN/37515/2015,SIA/GJ/4801/2016,Sureshbhai Somabhai Patel,SURESHBHAI SOMABHAI PATEL,Delisted,EC,
6,76,SIA/GJ/MIN/37534/2015,SIA/GJ/5001/2016,Budhabhai Maganbhai Halpati,BUDHABHAI MAGANBHAI HALPATI,Delisted,EC,
7,77,SIA/GJ/IND2/175601/2020,SIA/GJ/168909/2020,M/s. Interpharmachem Inc.,M/S. INTERPHARMA CHEM-INC.,EC Granted - Processed offline,EC,
8,78,SIA/GJ/IND2/175637/2020,SIA/GJ/169209/2020,Exemed Pharmaceuticals,EXEMED PHARMACEUTICAL,EC Granted,EC,
9,79,SIA/GJ/IND2/175687/2020,SIA/GJ/170209/2020,M/s. World Chem Industries,M/S. WORLD CHEM INDUSTRIES,EC Granted - Processed offline,EC,
10,80,SIA/GJ/IND2/175869/2020,SIA/GJ/164109/2020,M/S KHUSHBU CHEMICALS,M/S. KHUSHBU CHEMICALS,EC Granted - Processed offline,EC,
1,81,SIA/GJ/MIN/48914/2016,,YUNUS MOHAMADALI SHEIKH,UNUS MAHMADALI SHEKH,Delisted,EC,
2,82,SIA/GJ/NCP/48915/2016,,Atulbhai Parshottambhai Patel,ATULBHAI PARSHOTTAMBHAI PATEL,Delisted,EC,
3,83,SIA/GJ/MIN/48920/2016,,rk quarry,RAJSHIBHAI,Delisted,EC,
4,84,SIA/GJ/MIN/48943/2016,,VIRJIBHAI MOHANBHAI PATEL,PATEL QUARRY WORKS,Delisted,EC,
5,85,SIA/GJ/MIN/48961/2016,,RAMESHBHAI BABULAL SHAH,RAMESHBHAI BABULAL SHAH,Delisted,EC,
6,86,SIA/GJ/MIS/150122/2020,SIA/GJ/60705/2020,Building Construction Projects,BUILDING CONSTRUCTION B2,EC Granted,EC,
7,87,SIA/GJ/NCP/53552/2016,SIA/GJ/66505/2016,Aqua,JADIBEN JIVABHAI AHIR,EC Granted - Processed offline,EC,
8,88,SIA/GJ/MIN/53654/2016,,JAGDISHBHAI KARAMSHIBHAI KOLI,KHODABHAI VALLABHBHAI KHACHARIYA,Delisted,EC,
9,89,SIA/GJ/MIN/61034/2016,SIA/GJ/1401/2017,SUSKAL ORDINARY SAND MINING PROJECT,MUKESHBHAI HIRABHAI BHOI,EC Granted,EC,
10,90,SIA/GJ/MIN/61082/2016,SIA/GJ/5901/2017,Ordinary sand Lease of Shri Nareshbhai Ganpatbhai Ode,J AND J GEOMINIG,EC Granted,EC,
1,91,SIA/GJ/MIN/49518/2016,,Amrutbhai Virjabhai Vaghela,AMRUTBHAI VIRJABHAI VAGHELA,Delisted,EC,
