,Unnamed: 0,X,Proposal.No.,File.No.,Project.Name,Company,Proposal.Status,Project.Type,View,Form_Type
0,1,1,SIA/JH/MIN/42798/2019,EC/SEIAA/2018-19/2202/2019,Baliapatra Stone Deposit,BALIAPATRA STONE DEPOSIT,EC Granted,EC,, 
1,2,2,SIA/JH/MIN/43360/2019,EC/SEIAA/2018-19/2217/2019,"Stone Deposit of Telo-M/s Kirty Enterprises by (partners-Yogendra Prasad,Arjun Prasad & Suresh Prasad)",KIRTY ENTERPRISES,EC Granted,EC,, 
2,3,3,SIA/JH/MIN/202551/2021,,Betakocha Brick Clay Mining M/s Anil Bricks Brick Clay Mining Project,M/S ANIL  BRICKS,WithdrawEC,EC,, 
3,4,4,SIA/JH/MIS/232876/2021,EC/SEIAA/2021-22/2459/2021,Nand Vatika Greens,NAND VATIKA DEVELOPERS PVT. LTD.,EC Granted,EC,, 
4,5,5,SIA/JH/MIN/232899/2021,EC/SEIAA/2021-22/2462/2021,Kukukala stone mine (1.32Ha),M/S MALA KUMAR ENGINEERS PVT. LTD.,EC Granted,EC,, 
5,6,6,SIA/JH/MIN/38294/2019,EC/SEIAA/2018-19/2139/2018,Chino Stone Mine,DILIP BUILDCON LIMITED CHINO STONE MINE,EC Granted,EC,, 
6,7,7,SIA/JH/MIN/209893/2021,EC/SEIAA/2021-22/2325/2021,MUSNA STONE MINE OF M/S ADITY STONE,MUSNA STONE MINE OF M/S ADITY STONE,EC Granted,EC,, 
7,8,8,SIA/JH/MIN/208510/2021,,Ajanta-1 Brick Field,AJANTA-1 BRICK FIELD,Delisted,EC,, 
8,9,9,SIA/JH/MIN/208617/2021,,"Demba Stone Deposit of M/s Amit Kumar Gupta & Vinod Yadav, Area 10.50 Acres",CRYSTAL CONSULTANTS,Delisted,EC,, 
9,10,10,SIA/JH/MIN/35736/2009,,M/s J.S.M.D.C.Ltd,MS JSMDC RANCHI,WithdrawEC,EC,, 
10,11,1,SIA/JH/MIS/235739/2021,,“NUCLEUS HEIGHTS” of M/s Arrowline Real Estate Pvt. Ltd.,M/S ARROWLINE REAL ESTATE PRIVATE LIMITED,WithdrawEC,EC,, 
11,12,2,SIA/JH/MIN/188184/2020,EC/SEIAA/2020-21/2285/2020,"Brick Soil Mining For M/s Anand Bricks in Mouza Hisri, Area 3.68 Acres",CRYSTAL CONSULTANTS,EC Granted,EC,, 
12,13,3,SIA/JH/MIN/41448/2019,EC/SEIAA/2018-19/2173/2019,Salbona stone mine by supreme stone works,"SUPREME STONE MINING BY SH SUKHDEB PANDIT,SH JAGBANDHU PANDIT & SMT PUNAM RASHMI",EC Granted,EC,, 
13,14,4,SIA/JH/MIN/241922/2021,EC/SEIAA/2021-22/2488/2021,Namsol Brick Soil Mine,SRI BIPENDRA SINGH,EC Granted,EC,, 
14,15,5,SIA/JH/MIN/268933/2022,EC/SEIAA/2022-23/2578/2022,RANO STONE MINE OF MS JAI SHANKAR STONE MINES,RANO STONE MINE OF M/S JAI SHANKAR STONE MINES,EC Granted,EC,, 
15,16,6,SIA/JH/MIN/204402/2021,,"Pokhariya, Brick Clay Mining M/s BALAJI TRADING",M/S BALAJI  TRADING,Delisted,EC,, 
16,17,7,SIA/JH/MIN/225168/2021,EC/SEIAA/2021-22/2407/2021,Dhowadangal Stone Deposit Project,DHOWADANGAL STONE DEPOSIT PROJECT,EC Granted,EC,, 
17,18,8,SIA/JH/MIS/277378/2022,EC/SEIAA/2022-23/2649/2022,Signature Homes,MINU ENHANCE DEVELOPERS,EC Granted,EC,, 
18,19,9,SIA/JH/MIN/42058/2019,EC/SEIAA/2018-19/2168/2019,MISRAUL STONE MINE,MS MAA SURUCHI STONE WORKS   SHRI KALICHARAN SINGH,EC Granted,EC,, 
19,20,10,SIA/JH/MIN/214672/2021,EC/SEIAA/2021-22/2338/2021,KUSUMGHATI STONE MINE,M/S AGRIMA INFRA ENGINEERING PVT. LTD.,EC Granted,EC,, 
20,21,1,SIA/JH/MIN/68472/2021,EC/SEIAA/2022-23/2458/2022,Jiyapani Stone Deposit ( Area 2.83 ha or 7.0 Acres),M/S SRI HARIOM STONE WORKS,EC Granted,EC,, 
21,22,2,SIA/JH/MIN/37031/2019,EC/SEIAA/2018-19/2137/2018,Hathigarh Stone Mine,M/S DARSHANA STONE WORKS,EC Granted,EC,, 
22,23,3,SIA/JH/MIN/37831/2019,,Brick Soil Mining For M/s Super Bricks,SUPER BRICKS,Delisted,EC,, 
23,24,4,SIA/JH/MIN/46213/2019,EC/SEIAA/2020-21/2314/2021,"Brick Soil Mining For M/s Jai Mata Di Bricks (J.M.D.), in Mouza – Sugnu",CRYSTAL CONSULTANTS,EC Granted,EC,, 
24,25,5,SIA/JH/MIS/224569/2021,EC/SEIAA/2021-22/2403/2021,Light House Project Ranchi - Construction of 1008 DU for EWS,JUIDCO LTD.,EC Granted,EC,, 
25,26,6,SIA/JH/MIS/226936/2021,EC/SEIAA/2021-22/2535/2021,Shaurya Kunj,ADITYA CONSTRUCTION & BUILDERS,EC Granted,EC,, 
26,27,7,SIA/JH/MIN/251579/2022,EC/SEIAA/2021-22/2473/2021,KUCHU STONE DEPOSIT,DAMODAR ENTERPRISES.,EC Granted,EC,, 
27,28,8,SIA/JH/MIN/191028/2021,,"Brick Soil Mining For M/s R.K.B. Bricks in Mouza Jamuari, Area 1.80 Acres",CRYSTAL CONSULTANTS,Delisted,EC,, 
28,29,9,SIA/JH/MIS/243355/2021,,"Proposed Residential Building at Khata No. 81, Plot No.1051,1052 And 1055, Mouza – Hesag, Thana No. 247, P.S. Jagarnathpur, District-Ranchi-834003",M/S NEWQONETIC TRADECOM LLP,Delisted,EC,, 
29,30,1,SIA/JH/MIN/45031/2019,EC/SEIAA/2018-19/2258/2019,Brick Soil Mining For M/s Karan Bricks (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
30,31,2,SIA/JH/MIN/45122/2019,EC/SEIAA/2018-19/2249/2019,Brick Soil Mining for M/s Mina Bricks (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
31,32,3,SIA/JH/MIN/35559/2019,EC/SEIAA/2018-19/2115/2018,Abhishek Anand Stone Mines,ABHISHEK ANAND,EC Granted,EC,, 
32,33,4,SIA/JH/MIN/35606/2019,EC/SEIAA/2018-19/2116/2018,ABHISHEK ANAND Stone Mines,ABHISHEK ANAND,EC Granted,EC,, 
33,34,5,SIA/JH/MIS/218049/2021,EC/SEIAA/2021-22/2408/2021,Proposed Residential & Commercial Building belongs to Shekhar Buildcon Pvt. Ltd.,SHEKHAR BUILDCON PVT. LTD.,EC Granted,EC,, 
34,35,6,SIA/JH/MIN/220074/2021,,BARAJORI STONE MINE OF SRI ARJUN PRASAD SINHA & SRI CHANDRADEO SINGH,ARJUN PRASAD SINHA,Delisted,EC,, 
35,36,7,SIA/JH/MIN/203095/2021,,"PROPOSED PROJECT FOR ENVIRONMENT CLEARANCE BRICKS CLAY MINING IN VILLAGE-KHORA PATRATOLI, P.S. GUMLA, (NO.-77) DISTRICT- GUMLA, JHARKHAND. AREA: 2.00 ACRES (0.8097 HA) PRODUCTION 1200 CUM PER ANNUM.",M/S RAHUL TRADERS,Delisted,EC,, 
36,37,8,SIA/JH/MIN/43173/2019,EC/SEIAA/2018-19/2177/2019,MANJHLADIH STONE MINE,MS PRAGATI INFRA  SHILPE PANDEY,EC Granted,EC,, 
37,38,9,SIA/JH/IND/39010/2019,EC/SEIAA/2018-19/2167/2019,"Enhancement in production from 123900 TPA (350 TPD) to 274068 TPA (828 TPD) of M/S Billet and TMT bar of 246926 TPA (746 TPD) by installation of four no. of induction  furnace of capacity 15 TPH, two rolling mill of capacity 371 TPD & 375 TPD and  installation of 2 induction slag grinder of 47000 TPA of M/s Balmukund Sponge and Iron Private Limited (Mega Division) at Manjhiladih, Chatro Tundi Road, P.O. Gadisrirampur, Dist. Giridih (Jharkhand)",BALMUKUND SPONGE AND IRON PRIVATE LIMITED,EC Granted,EC,, 
38,39,10,SIA/JH/MIN/238394/2021,EC/SEIAA/2021-22/2484/2021,Betakocha Brick Clay Mining - M/s Anil Bricks,M/S ANIL  BRICKS,EC Granted,EC,, 
39,40,1,SIA/JH/MIN/43310/2019,EC/SEIAA/2018-19/2185/2019,M/s Kashi Builders & Services Private Limited,MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
40,41,2,SIA/JH/MIN/43600/2019,EC/SEIAA/2018-19/2181/2019,MUSNA STONE MINE,MUSNA STONE MINE    SIO MANDAL,EC Granted,EC,, 
41,42,3,SIA/JH/MIN/204768/2021,,Kudlum Brick Soil Mining M/s R.S.S. Brick Clay Mining Project,M/S R.S.S. BRICKS,WithdrawEC,EC,, 
42,43,4,SIA/JH/MIN/234471/2021,EC/SEIAA/2021-22/2450/2021,Nawa Bazar Stone Mine,M/S JAI MATA DI STONE WORKS,EC Granted,EC,, 
43,44,5,SIA/JH/MIN/279717/2022,,Dandila Stone Deposit,ANIMESH AGRAWAL,Delisted,EC,, 
44,45,6,SIA/JH/MIS/279518/2022,EC/SEIAA/2022-23/2622/2022,Group Housing Project ATC Extension,M/S RUKMANI PROPERTY PROJECT PVT. LTD,EC Granted,EC,, 
45,46,7,SIA/JH/MIN/254177/2022,EC/SEIAA/2021-22/2491/2021,Darkhuli Brick Earth Deposit,SUDIPTA GIRI,EC Granted,EC,, 
46,47,8,SIA/JH/MIN/202944/2021,,RAMESHWAR MAHTO STONE MINE,RAMESHWAR MAHTO STONE MINE,WithdrawEC,EC,, 
47,48,9,SIA/JH/MIN/204200/2021,,"Madhavpur Brick Clay Mining M/s Balajee Bricks Brick Clay Mining ProjectVillage-Madhavpur, P.S. Boram, District- East- Singhbhum, Jharkhand.",M/S BALAJEE  BRICKS,Delisted,EC,, 
48,49,10,SIA/JH/MIN/250232/2022,EC/SEIAA/2021-22/2467/2021,GILAMARI STONE MINE,CRYSTAL CONSULTANTS,EC Granted,EC,, 
49,50,1,SIA/JH/MIN/255473/2022,EC/SEIAA/2022-23/2759/2023,"Kalupara Stone Mine with Crusher at Mauza- Kalupara, Thana-  07, Thana- Mahespur, Anchal- Mahespur, District- Pakur Jharkhand",MOR MUKET MARKETING PRIVATE LIMITED,EC Granted,EC,, 
50,51,3,SIA/JH/MIN/183563/2020,,Phutkadih Stone Deposit of M/s Jharkhand Stone Works,OVERSEAS MIN-TECH CONSULTANTS,Delisted,EC,, 
51,52,4,SIA/JH/MIN/45125/2019,EC/SEIAA/2018-19/2248/2019,Brick Soil Mining Project For M/s Sars Bricks,CRYSTAL CONSULTANTS,EC Granted,EC,, 
52,53,5,SIA/JH/MIN/210039/2021,EC/SEIAA/2021-22/2362/2021,Saharpur Stone Deposit,M/S SHREE SHREE STONE WORKS,EC Granted,EC,, 
53,54,6,SIA/JH/MIN/232837/2021,EC/SEIAA/2021-22/2464/2021,HURINGDAG STONE MINE,CRYSTAL CONSULTANTS,EC Granted,EC,, 
54,55,8,SIA/JH/MIN/42317/2019,EC/SEIAA/2018-19/2230/2019,Tetriya stones deposit,TETRIYA STONE DEPOSIT,EC Granted,EC,, 
55,56,9,SIA/JH/MIN/141405/2020,,sakchi traders/ rks bricks,SAKCHI TRADERS/ RKS BRICKS,Delisted,EC,, 
56,57,10,SIA/JH/MIN/183700/2020,,Pichhri Stone Deposit of Sri Bhagwan Singh,OVERSEAS MIN-TECH CONSULTANTS,Delisted,EC,, 
57,58,1,SIA/JH/MIS/121767/2019,EC/SEIAA/2018-19/2272/2019,Vibgyor Estates & High Street Enterprises,CRYSTAL CONSULTANTS,EC Granted,EC,, 
58,59,2,SIA/JH/MIN/45132/2019,EC/SEIAA/2018-19/2246/2019,Brick Soil Mining For M/s JRB Bricks (Unit – I) (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
59,60,3,SIA/JH/MIN/45138/2019,EC/SEIAA/2018-19/2245/2019,Brick Soil Mining For M/s Naaj Bricks (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
60,61,4,SIA/JH/MIN/276716/2022,EC/SEIAA/2022-23/2599/2022,HUTUKDAG STONE MINE WITH CRUSHER,ALI KHAN,EC Granted,EC,, 
61,62,5,SIA/JH/MIN/192216/2021,,CHANDANPUR BRICK EARTH DEPOSIT OF M/s.- STAR BRICKS,VISION EARTH CONSULTANCY,Delisted,EC,, 
62,63,6,SIA/JH/MIN/220061/2021,,BARAJORI STONE MINE OF M/S JHARKHAND STONE WORKS,M/S JHARKHAND STONE WORKS,Delisted,EC,, 
63,64,7,SIA/JH/MIN/208097/2021,EC/SEIAA/2021-22/2340/2021,SALBONA PAHAR STONE MINE OF M/S SHRI PARASNATH INDUSTRIES,SALBONAPAHAR STONE MINE OF M/S SHRI PARASNATH INDUSTRIES,EC Granted,EC,, 
64,65,8,SIA/JH/MIN/236655/2021,EC/SEIAA/2021-22/2557/2021,"M/S A.D.S. BRICKS  IN MOUZA HOCHAR, PROPRIETOR: SRI SOMESHWAR GOPE",CRYSTAL CONSULTANTS,EC Granted,EC,, 
65,66,9,SIA/JH/MIN/231940/2021,EC/SEIAA/2021-22/2441/2021,SHAHPUR STONE MINE,M/S SRI RAM CONSTRUCTION,EC Granted,EC,, 
66,67,10,SIA/JH/MIN/252895/2022,EC/SEIAA/2021-22/2542/2022,GILAMARI STONE DEPOSIT OF M/S ALOK STONE,ALOK RANJAN,EC Granted,EC,, 
67,68,1,SIA/JH/MIN/43887/2019,EC/SEIAA/2018-19/2196/2019,Belbhadri Stone Deposit,BELBHADRI STONE DEPOSIT MS PAHARIYA STONE WORKS,EC Granted,EC,, 
68,69,2,SIA/JH/MIN/32729/2019,EC/SEIAA/2018-19/2104/2018,Atkadih Stone mine,DILIP BUILDCON LTD. ATKADIH STONE MINE,EC Granted,EC,, 
69,70,3,SIA/JH/MIN/214796/2021,EC/SEIAA/2021-22/2343/2021,"M/S SHUBHAM ENGINEERING STONE COMPANY OF SHRI DURYODHAN MAHTO AND PARTNERS, MOUZA - KULGO, BLOCK - DUMRI, DISTRICT - GIRIDIH, STATE - JHARKHAND",M/S SHUBHAM ENGINEERING STONE COMPANY,EC Granted,EC,, 
70,71,4,SIA/JH/MIN/215166/2021,EC/SEIAA/2021-22/2392/2021,NARAYANI STONE & MORUM MINES AND CRUSHER OF SHRI UMAKANT PRASAD JAISWAL,NARAYANI STONE & MORUM MINE AND CRUSHER,EC Granted,EC,, 
71,72,5,SIA/JH/MIN/215073/2021,EC/SEIAA/2021-22/2385/2021,NASIM ANSARI STONE MINES OF MD. NASIM ANSARI,NASIM ANSARI STONE MINES,EC Granted,EC,, 
72,73,6,SIA/JH/MIN/213236/2021,EC/SEIAA/2021-22/2326/2021,LOWAPARA STONE MINE OF SHRI DILIP KUMAR MODI,LOWAPARA STONE MINE OF SHRI DILIP KUMAR MODI,EC Granted,EC,, 
73,74,7,SIA/JH/MIN/215182/2021,,Agardih Mandhaniya Stone Mine,MD AZAD,Delisted,EC,, 
74,75,8,SIA/JH/MIN/233399/2021,EC/SEIAA/2021-22/2463/2021,kukukala stone mine(1.56 ha),M/S MALA KUMAR ENGINEERS PVT. LTD.,EC Granted,EC,, 
75,76,9,SIA/JH/MIN/259802/2022,EC/SEIAA/2021-22/2558/2021,Duari Brick Clay Mining M/s Sushma Bricks Industries,MS SUSMA BRICKS,EC Granted,EC,, 
76,77,10,SIA/JH/MIN/45383/2019,EC/SEIAA/2018-19/2275/2019,SIULIDANGA STONE MINE,"MS N.J.P. STONE WORKS, SIULIDANGA STONE MINE",EC Granted,EC,, 
77,78,1,SIA/JH/MIN/186489/2020,EC/SEIAA/2021-22/2366/2021,Medho Chaparkho Stone Deposit,M/S LANGTA BABA STONE MINES,EC Granted,EC,, 
78,79,2,SIA/JH/MIN/200841/2021,,"Nengtasai Brick Clay Mining, Village - Nengtasai, P.S. - Saraikela, P.S. No.- 143, District -  Saraikela- Kharsawan  State – Jharkhand.",JYOTI BRICKS & ENTERPRISES,Delisted,EC,, 
79,80,3,SIA/JH/RIV/271834/2022,,"Engineering, Procurement and Construction (EPC) work of Sone-Kanhar Underground Pipe Line (SKUGPL) Project on Design, Build, Operate & Transfer (DBOT) basis",WATER RESOURCES DEPARTMENT,Delisted,EC,, 
80,81,4,SIA/JH/MIN/271654/2022,EC/SEIAA/2022-23/2721/2023,Srirampur Stone Deposit,SUMIT SADHWANI,EC Granted,EC,, 
81,82,5,SIA/JH/MIS/290992/2022,EC/SEIAA/2022-23/2643/2022,Expansion of  proposed project “lnfinity Sapphire Square/Mall of Ranchi”,BIJAY AGARWAL,EC Granted,EC,, 
82,83,6,SIA/JH/MIN/204432/2021,,"Dobo Brick Clay Mining M/s P.K.S. Bricks   Clay Mining Project Khata No. – 222, Plot No. – 565 & 601, Area 0.874 HA (2.16Ac) For production capacity 2000 CUM per annum, Village- Dobo, P.S. Chandil, Thana No.-331, District- Saraikela-Kharsawan, Jharkh",M/S P.K.S. BRICKS,Delisted,EC,, 
83,84,7,SIA/JH/MIS/277745/2022,EC/SEIAA/2022-23/2597/2022,Proposed development of “PADMABATI DEVI HOSPITAL”,PADMABATI DEVI MULTISPECIALITY HOSPITAL PRIVATE LIMITED,EC Granted,EC,, 
84,85,8,SIA/JH/MIS/216050/2021,EC/SEIAA/2021-22/2388/2021,"Proposed Residential Project “Privilege Home”  at Khata No. 08 & 27, Plot No. 839(Part) & 840(Part), Thana No. 193, Village-Briyatu, Dist. Ranchi, Jharkhand by Privilege CCL Employees Girh Nirman Swawlambi Sahkari Samiti Ltd.",M/S PRIVILEGE CCL EMPLOYEES GIRH NIRMAN SWAWLAMBI SAHKARI SAMITI LTD.,EC Granted,EC,, 
85,86,9,SIA/JH/MIN/221013/2021,EC/SEIAA/2021-22/2380/2021,GANESHPUR STONE DEPOSIT OF M/S FRIENDS STONE MINES,GANESHPUR STONE DEPOSIT OF M/S FRIENDS STONE MINES,EC Granted,EC,, 
86,87,10,SIA/JH/MIN/222049/2021,EC/SEIAA/2021-22/2394/2021,MUSNA STONE MINE OF M/S MAA KALI STONE,MUSNA STONE MINE OF M/S MAA KALI STONE,EC Granted,EC,, 
87,88,2,SIA/JH/MIN/45251/2019,EC/SEIAA/2018-19/2270/2019,Brick Soil Mining For M/s M.B.C. Bricks,CRYSTAL CONSULTANTS,EC Granted,EC,, 
88,89,3,SIA/JH/MIN/45505/2019,,Brick Soil Mining For M/s R.K. Bricks Mouza Okra Ambatoli,CRYSTAL CONSULTANTS,Delisted,EC,, 
89,90,4,SIA/JH/MIN/199223/2021,EC/SEIAA/2021-22/2353/2021,Jamuasol Stone Deposit,CRYSTAL CONSULTANTS,EC Granted,EC,, 
90,91,5,SIA/JH/MIN/227860/2021,EC/SEIAA/2021-22/2417/2021,AMJHAR STONE DEPOSIT of M/s KATYAYNI,VISION EARTH CONSULTANCY,EC Granted,EC,, 
91,92,6,SIA/JH/MIN/44851/2019,EC/SEIAA/2018-19/2240/2019,M/s Mandhan Minerals Corporation,MS CRYSTAL CONSULTANTS,EC Granted,EC,, 
92,93,7,SIA/JH/MIN/44979/2019,EC/SEIAA/2018-19/2268/2019,Tharghat Brick Clay Mine,THARGHAT BRICK CLAY MINE,EC Granted,EC,, 
93,94,8,SIA/JH/MIN/45037/2019,EC/SEIAA/2018-19/2267/2019,Hathidari Stone Deposit,M/S. A.S.R.STONE WORKS,EC Granted,EC,, 
94,95,9,SIA/JH/MIN/45099/2019,EC/SEIAA/2018-19/2254/2019,Brick Soil Mining For M/s Guru Bricks (Minor Mineral),CRYSTAL CONSULTANTS,EC Granted,EC,, 
95,96,10,SIA/JH/MIN/45102/2019,EC/SEIAA/2018-19/2253/2019,Brick Soil Mining For M/s Nain Bricks,CRYSTAL CONSULTANTS,EC Granted,EC,, 
96,97,2,SIA/JH/MIN/204818/2021,,"Bricks Clay Mining Project Khata No. – 493 Plot No. – 1476 & 1485 Part Area 2.145 Acres (0.868 Ha.) For production capacity 1200 CUM per annum, Village - Bangurda, P.S. – Patamda (80), District - East-Singhbhum,  State – Jharkhan",M/S DEEP BRICKS,Delisted,EC,, 
97,98,3,SIA/JH/MIN/68198/2021,EC/SEIAA/2022-23/2445/2022,Basmata Stone Mining Project (under cluster),M/S HEENA STONE WORKS,EC Granted,EC,, 
98,99,5,SIA/JH/MIN/185181/2020,,Gadwa stone Deposite mine,MAHALAXMI CRUSHER AND LOGISTICS,Delisted,EC,, 
99,100,6,SIA/JH/MIN/164615/2020,,555 BRICKS,555 BRICKS,Delisted,EC,, 
100,101,7,SIA/JH/MIN/209763/2021,EC/SEIAA/2021-22/2347/2021,POKHARIA STONE MINE OF M/S MEWAR ENTERPRISES,POKHARIA STONE MINE OF M/S MEWAR ENTERPRISES,Delisted,EC,, 
101,102,8,SIA/JH/MIS/252716/2022,EC/SEIAA/2021-22/2477/2021,Proposed Residential Building “ BASARGARH HERITAGE” by NEWQONETIC TRADECOM LLP,MANOJ SINGH,EC Granted,EC,, 
102,103,9,SIA/JH/MIN/40690/2019,EC/SEIAA/2018-19/2156/2019,Kulbhanga Stone Deposit,KULBHANGA STONE MINING PROJECT,EC Granted,EC,, 
103,104,10,SIA/JH/MIN/40679/2019,EC/SEIAA/2018-19/2151/2019,POKHARIA STONE MINE,POKHARIA STONE MINE  SHRI PRATYUSDHAR JHA,EC Granted,EC,, 
104,105,1,SIA/JH/MIN/232564/2021,EC/SEIAA/2021-22/2447/2021,Srirampur Stone Mine,M/S RAJIV RANJAN PANDEY,EC Granted,EC,, 
105,106,2,SIA/JH/MIN/41618/2019,EC/SEIAA/2018-19/2212/2019,Karnodih Stone Deposit,MS KARMA BABA STONE WORKS,EC Granted,EC,, 
106,107,3,SIA/JH/MIN/185167/2020,,Girdhartanr Stone Deposit Mining Project,M/S STAR CONSTRUCTION,Delisted,EC,, 
107,108,4,SIA/JH/MIN/232601/2021,EC/SEIAA/2021-22/2460/2021,CHAPRAKOCHA STONE MINE,CRYSTAL CONSULTANTS,EC Granted,EC,, 
108,109,10,SIA/JH/MIN/196123/2021,EC/SEIAA/2021-22/2323/2021,Talpahari StoneDeposit Project,M/S MANOJ STONE WORKS,EC Granted,EC,, 
109,110,2,SIA/JH/MIN/67048/2021,EC/SEIAA/2022-23/2413/2022,Murgadanga Stone Deposit Project (under cluster),MS SAI CONSTRUCTION,EC Granted,EC,, 
110,111,4,SIA/JH/MIS/281936/2022,EC/SEIAA/2022-23/2509/2022,"Vasundhara Homes Pvt. Ltd. 1. Vasundhara Elegance, 2. Vasundhara Megamart & 3.Vasundhara Radiance",VASUNDHRA HOMES PVT LTD,EC Granted,EC,, 
111,112,5,SIA/JH/MIN/233810/2021,EC/SEIAA/2021-22/2461/2021,Dongodih Stone Deposit,DONGODIH STONE DEPOSIT,EC Granted,EC,, 
112,113,6,SIA/JH/MIN/266076/2022,EC/SEIAA/2022-23/2586/2022,Kokretanr Brick Soil Mine,BHOLA SINGH,EC Granted,EC,, 
113,114,7,SIA/JH/MIN/44554/2019,EC/SEIAA/2018-19/2222/2019,PAHARPUR STONE MINE,PAHARPUR STONE MINE ABDUS SALAM ANSARI,EC Granted,EC,, 
114,115,9,SIA/JH/MIN/44770/2019,,Piska Stone Works,MS CRYSTAL CONSULTANTS,Delisted,EC,, 
115,116,10,SIA/JH/MIN/44819/2019,EC/SEIAA/2018-19/2259/2019,SIYARKATIYA STONE MINES,SIYARKATIYA STONE MINES MS BOM BASKI STONE WORKS,EC Granted,EC,, 
116,117,1,SIA/JH/MIN/204797/2021,,Banki Brick Clay Mining M/s H.M. Bricks Brick Clay Mining Project,M/S H.B.  BRICKS,Delisted,EC,, 
117,118,2,SIA/JH/MIN/268059/2022,EC/SEIAA/2022-23/2571/2022,Thambh Stone Deposit,RAMCHANDRA MEHTA,EC Granted,EC,, 
118,119,3,SIA/JH/MIS/107853/2019,,Diamond city building construction project,DIAMONDCITY,Delisted,EC,, 
119,120,4,SIA/JH/MIN/44723/2019,EC/SEIAA/2018-19/2235/2019,Kulbhanga Stone Deposit,KULBHANGA STONE DEPOSIT PROJECT,EC Granted,EC,, 
120,121,5,SIA/JH/MIN/185749/2020,,M/s Nice Bricks (Chhota Loro Brick Earth Mine),MS CRYSTAL CONSULTANTS,Delisted,EC,, 
121,122,6,SIA/JH/MIN/244784/2021,EC/SEIAA/2021-22/2492/2021,Nachibera Brick Earth Deposit,M/S MAA BRICKS PROP.- RAJIB LOCHAN MANDAL,EC Granted,EC,, 
122,123,7,SIA/JH/MIS/271526/2022,EC/SEIAA/2021-22/2515/2021,Green Residential Project “ESTATE ECO SYMPHONY”,ESTATE BUILDCON PRIVATE LIMITED,EC Granted,EC,, 
123,124,8,SIA/JH/MIN/266897/2022,EC/SEIAA/2022-23/2582/2022,Hardag Stone Deposit,ROSHAN KUMAR,EC Granted,EC,, 
124,125,9,SIA/JH/MIN/42880/2019,EC/SEIAA/2018-19/2190/2019,Chandpur Stone Deposit,CHANDPUR STONE DEPOSIT,EC Granted,EC,, 
125,126,10,SIA/JH/MIN/224382/2021,EC/SEIAA/2021-22/2424/2021,ANGARA STONE DEPOSIT OF SRI HEMANT SOREN (0.88 ACRES),CRYSTAL CONSULTANTS,EC Granted,EC,, 
126,127,1,SIA/JH/MIN/269577/2022,EC/SEIAA/2022-23/2577/2022,KHANUPUR STONE MINE,SAROJ BHAKAT,EC Granted,EC,, 
127,128,2,SIA/JH/MIN/289851/2022,You are requested to upload/submit the DSR of conc,Fatehpur Stone Deposit,SHIVAYOGI BALIKAI,WithdrawEC,EC,, 
128,129,3,SIA/JH/MIN/40846/2019,EC/SEIAA/2018-19/2155/2019,Damin Bhitha Stone Deposit,DAMIN BHITHA STONE DEPOSIT,EC Granted,EC,, 
129,130,4,SIA/JH/MIN/193162/2021,EC/SEIAA/2020-21/2301/2021,KHAGACHUA STONE MINE OF M/S HEMBROM STONE WORKS,KHAGACHUA STONE MINE OF M/S HEMBROM STONE WORKS,EC Granted,EC,, 
130,131,5,SIA/JH/MIN/127505/2019,EC/SEIAA/2020-21/2286/2020,"Brick Soil Mining For M/s Ranchi Bricks, in Mouza  Sanga",CRYSTAL CONSULTANTS,EC Granted,EC,, 
131,132,6,SIA/JH/MIN/234510/2021,EC/SEIAA/2021-22/2453/2021,M/S BHAGWAN CHIPS STONE OF SHRI AJIT SINGH & SHRI ABHISHEK ANAND,M/S BHAGWAN CHIPS STONE OF PARTNERS - SHRI AJIT SINGH & SHRI ABHISHEK ANAND,EC Granted,EC,, 
132,133,7,SIA/JH/MIN/64419/2017,EC/SEIAA/2017-18/2027/2017,ASEAHAR STONE DEPOSIT OF M/S REYAZ AHMED KHAN CONSTRUCTION,CRYSTAL CONSULTANTS,Deferred by SEAC,EC,, 
133,134,8,SIA/JH/MIN/214982/2021,EC/SEIAA/2021-22/2349/2021,RAMESHWAR MAHTO STONE MINES,RAMESHWAR MAHTO STONE MINE,EC Granted,EC,, 
134,135,9,SIA/JH/MIS/241110/2021,EC/SEIAA/2021-22/2469/2022,Utopian Heights Ranchi,AKSHAT HOSING DEVELOPERS PVT. LTD.,EC Granted,EC,, 
135,136,10,SIA/JH/MIN/288856/2022,EC/SEIAA/2022-23/2644/2022,Chandanpur Brick Earth Deposit   (1.388 hectare or 3.43 acres),GURUDEV MAHATO,EC Granted,EC,, 
136,137,1,SIA/JH/MIN/212308/2021,EC/SEIAA/2021-22/2332/2021,SALBONAPAHR STONE MINE OF SHRI SUJEET KUMAR SINGH,SALBONAPAHAR STONE MINE OF SHRI SUJEET KUMAR SINGH,EC Granted,EC,, 
137,138,2,SIA/JH/MIN/45711/2019,EC/SEIAA/2018-19/2276/2019,Brick Soil Mining For M/s B.V.M. Bricks in Mouza – Kumhariya,CRYSTAL CONSULTANTS,EC Granted,EC,, 
