,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/RJ/MIN/199740/2021,15082,"Masonry Stone Mining Project, M.L. No. 20/2007",SH. BHAGWAN LAL GAMETI,EC Granted - Processed offline,EC,
2,2,SIA/RJ/MIN/41184/2019,12289,"Masonry Stone Mining Project  Plot No. 06, Area –1.15 Ha. Production capacity of mine: 100000 TPA (ROM)  Near village – Sanjay Nagar, Tehsil– Khetri, District – Jhunjhunu (Rajasthan)",M/S AARADHYA PROJECTS,EC Granted - Processed offline,EC,
3,3,SIA/RJ/MIN/93954/2019,,"Marble Mine, ML NO. - 141/2006",SH KUNAL SINGH,Delisted,EC,
4,4,SIA/RJ/MIN/48551/2016,,QL. NO. 976 KERU SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
5,5,SIA/RJ/MIN/48607/2016,,QL. NO. 327 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
6,6,SIA/RJ/MIN/48613/2016,,QL. NO. 324 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
7,7,SIA/RJ/MIN/48614/2016,,QL NO. 291 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
8,8,SIA/RJ/MIN/48618/2016,,QL. NO. 287 PABUMAGRA SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
9,9,SIA/RJ/MIN/48623/2016,,QL. NO. 279 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
10,10,SIA/RJ/MIN/48646/2016,,QL NO. 322 PALDI-A SANDSTONE,UDAIPUR MIN TECH  PVT  LTD,Under examination of SEIAA - Processed offline,EC,
1,11,SIA/RJ/MIN/39510/2016,,MANPURA OLD LIMESTONE KHANDA FARSI (PLOT NO.-748),RESHMA ALI,Under examination of SEIAA - Processed offline,EC,
2,12,SIA/RJ/MIN/39515/2016,,"Proposed Bentonite Mining Project,M.L.No-19/2012,Production Capacity-37,848 TPA,M.L.Area-3.5245 Ha",MS MONT MORILLON MINES PVT LTD,Under examination of SEIAA - Processed offline,EC,
3,13,SIA/RJ/MIN/39517/2016,,"Masonry Stone Mining Project (M.L.No. 364/2006, Area-1.00ha) N/v.– Bubana, Tehsil – Danta Ram Garh, District – Sikar (Rajasthan)",KULDEEP JAT,Under examination of SEIAA - Processed offline,EC,
4,14,SIA/RJ/MIN/39519/2016,,"Masonry stone Mining project(M.L. No. 127/1999, Area-1.00ha.) N/v-Thuniya sanwasa, Tehsil-Lalsot,District-Dausa(Rajasthan)",SHRI MITHA LAL MEENA,Under examination of SEIAA - Processed offline,EC,
5,15,SIA/RJ/MIN/39527/2016,,"Masonry Stone Mining Project, M.L. No. 48/2006, Area 1.0 Ha., located n/v Thadi, Tehsil Bonli & District- Swaimadhopur (Raj.) of Sh. Atik Khan",ATIK KHAN,TransferToDEIAA,EC,
6,16,SIA/RJ/MIN/39545/2016,,"GRAVEL (BAJRI) MINE,
M.L. NO - 14/2009,
AREA - 2.50 HECTARE,
N/V - HADLA,
TEHSIL - KOLAYAT,
DISTRICT - BIKANER",MS SHRI BALAJI MINES AND MINERALS,TransferToDEIAA,EC,
