,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,11,SIA/BR/MIN/66111/2017,SIA/1(a)/572/18,Sand Mining Project at Daulatpur Sand Ghat on River Kiul,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
1,12,SIA/BR/MIN/66183/2017,SIA/1(a)/575/18,Sand Mining Project at Ghanshyamthan Koluha Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
2,13,SIA/BR/IND2/253126/2022,SIA/1(b)/2037/2022,Exploratory drilling of One well in OALP BLOCK GV-ONHP-2021/1,"HSE, FRONTIER BASINS, ONGC, DEHRADUN",EC Granted,EC,
3,14,SIA/BR/MIS/273978/2022,SIA/8(a)/2034/2022,"Proposed Residential Building “Gulabi Mega City” at Mauza- Danapur Sahjadpur, Thana- Danapur Sultanpur, District- Patna, State- Bihar",GULABI MEGA CONSTRUCTION PRIVATE LIMITED,EC Granted,EC,
4,15,SIA/BR/INFRA2/416357/2023,,Proposed Residential Building,RAJIV RANJAN,Delisted,EC,
5,16,SIA/BR/INFRA2/416940/2023,SIA/8(a)/2309/2023,"Proposed Rajikiya Ayodhya Shiv Kumari Ayurvedic Hospital & College  at Begusarai, Bihar.                                                                                                                            Total Plot Area:  29059.21 Sqm. Total Built-up Area: 69147.13 Sqm.",BIHAR MEDICAL SERVICES AND INFRASTRUCTURE CORPORATION LIMITED,EC Granted,EC,
6,17,SIA/BR/MIN/64373/2017,SIA/1(a)/484/17,Sand Mining Project at Deogaon Sand Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
7,18,SIA/BR/MIN/64383/2017,SIA/1(a)/485/17,Sand Mining Project on Sobh Sand Ghat on Gulsakhri River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
8,19,SIA/BR/MIN/64505/2017,SIA/1(a)/477/17,Sand mining Project at Fatehpur Ghat on Falgu River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
9,20,SIA/BR/MIN/64510/2017,SIA/1(a)/480/17,Sand Mining Project at Baluganj sand Ghat on Buddh River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
0,21,SIA/BR/IND/53747/2019,,M/S Shivshiva Steel Private Limited (SSPL),SHIVSHIVA STEEL PVT LTD,Delisted,EC,
1,22,SIA/BR/MIN/17978/2015,SIA/1(a)/411/17,Rajauli (Block 5) Building  Stone Mining Project,MS SAINIK FOODS,EC Granted,EC,
2,23,SIA/BR/MIN/136265/2020,,"BRICK EARTH MINING PROJECT FOR M/S A.S.C. BRICKS, MAUZA- GORGOION, KORHA, KATIHAR, AREA- 2.53 Ac, 1.02 Ha",M/S A.S.C. BRICKS PROP MD. UMAR HUSSAIN,Delisted,EC,
3,24,SIA/BR/MIN/58738/2016,SIA/1(a)/297/16,"Sand Mining project of Balu Ghat, Lakri Dhahi, Jagarnath Mishra Nagar & Bhagwatipur  Ghat  on  River  Burhi Gandak Dist- Muzaffarpur,State Bihar",UMESH KUMAR,Delisted,EC,
4,25,SIA/BR/MIN/47524/2019,,"Brick Earth Mining Project atVillage- Pawani, P.O- Pawani, P.S – Muffassil Buxar, District- Buxar(Bihar)",M/S SWASTIK ENT UDYOG,Delisted,EC,
5,26,SIA/BR/MIS/128384/2019,SIA/8(a)/864/19,PARIVAHAN PARISAR,BIHAR STATE ROAD TRANSPORT CORPORATION,EC Granted,EC,
6,27,SIA/BR/MIN/136306/2020,,"Proposed Brick Earth Mining Project of Area 1.30 Hectare Or 3.2 Acre M/S F. B. I Bricks at Mauza- Bhanachak, Bakharia, P.S: Majhulia, Block- Majhaulia, District- West Champaran, State – Bihar",M/S F. B. I. BRICKS,Delisted,EC,
7,28,SIA/BR/MIN/41235/2019,SIA/1(a)/588/18,Auraia Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
8,29,SIA/BR/MIN/41127/2019,SIA/1(a)/578/18,Gausala Sand Ghat,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
9,30,SIA/BR/IND2/253126/2022,SIA/1(b)/2037/2022,Exploratory drilling of One well in OALP BLOCK GV-ONHP-2021/1,"HSE, FRONTIER BASINS, ONGC, DEHRADUN",EC Granted,EC,
0,31,SIA/BR/MIN/31595/2015,SIA/1(a)/36/2015,Brick Clay Mining Project of M/s Swastik-II Marka  Bricks,SANTOSH KUMAR SINGH,Delisted,EC,
1,32,SIA/BR/MIN/49347/2020,,,MS BALAJIENTERPRISES,Pending at PP due to eds,EC,
2,33,SIA/BR/MIN/31030/2019,SIA/1(a)/610/19,Raksha Oraiya Sand Ghat (Stretch 8 Block 1) Mining Project,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
3,34,SIA/BR/MIN/34959/2019,,"Soil  Mining Project of Area 6.054 Acres or 2.45  Hectare  at Vill- Sisai, P.O-Bihra,    P.S-Saharsa, Block- Sattar Katiya, District- Saharsa, State- Bihar for M/s Radha Enterprises",RADHA ENTERPRISES,Pending at PP due to eds,EC,
4,35,SIA/BR/MIN/137502/2020,,M/S SHANKAR INT UDYOG,M/S SHANKAR INT  UDYOG,Delisted,EC,
5,36,SIA/BR/MIN/131521/2019,,"Kapa Kala M/S –MAKAN BRICKS Earth Mining Project , Mauza - Kapa Kala Thana -151 Khata No.-371, Plot No.- 2261,Area-1.01 ha or (2.50 Ac) For production capacity 4708.62TPA, Village Kopa Kala,P.O. -Naub",M\S MAKAN BRICKS AKHILESH PARASAD SINGH,Delisted,EC,
6,37,SIA/BR/MIN/131533/2019,,"Proposed Brick Earth Mining Project of Area 1.90 Hectare Or 4.70 Acre M/s A-1 Int Udyog- at Mauza: Musharwa Baswariya, P.S: Sathi, Block- Narkatiaganj, District- West Champaran, State-Bihar",M/S A-1 INT UDYOG,Delisted,EC,
7,38,SIA/BR/MIN/139040/2020,,"Baramdia (Khasra/Plot(s) No. 2409, 2492, 2461 & 2407) soil brick mining project.",M/S BEDAMI GANGA TRADING CO. PVT. LTD,Delisted,EC,
8,39,SIA/BR/MIN/143912/2020,,"Brick Earth Mining Project at Village- Chehal Mudera, P.O- Ghareya, P.S- Atri, District- Gaya(Bihar)",M/S- AMAR BRICKS,Delisted,EC,
9,40,SIA/BR/MIN/38009/2019,,"Report of Brick Earth Mining Project of Area 2.22 Acres or 0.90 Hectare for M/s R.P.S Bricks at Mauza: Lodipur, Sherpur, P.O: Byapur, Sherpur, P.S: Maner, District: Patna, State: Bihar.",MS RPS BRICKS,Pending at PP due to eds,EC,
0,41,SIA/BR/MIN/63522/2017,SIA/1(a)/453/17,"Soil Mining Project at Vill- Raghunathpur, P.S- Sahebpur Kamal, Begusarai, Bihar",PUNJLLOYD LIMITED,Delisted,EC,
1,42,SIA/BR/MIN/135851/2020,,"Brick Earth Mining Project at Village- Rasalpur, P.O- Manpur, P.S- Mufassil, District- Gaya(Bihar)",M/S K.B.C INT UDYOG,Delisted,EC,
2,43,SIA/BR/MIN/136066/2020,,"Brick Earth Mining Project at Mauza- Chanda, P.O- Dhibra, P.S- Dhibra, Anchal- Dev, District- Aurangabad(Bihar)",M/S- K.S.B BRICKS,Delisted,EC,
3,44,SIA/BR/NCP/79747/2018,SIA/8(a)/601/18,"EC for Proposed EC for Govt. Dental College and Hospital, Village Paithna, Rahui taluka, Nalanda in Bihar","BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,",EC Granted,EC,
4,45,SIA/BR/MIN/66120/2017,SIA/1(a)/581/18,Sand Mining Project at Kendih Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
5,46,SIA/BR/MIN/66184/2017,,Sand Mining Project at Simariya Sand Ghat on Barnar River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
6,47,SIA/BR/MIN/30922/2019,SIA/1(a)/548/18,Garhi Bisanpur Sand Ghat Mining Project of Area 24.0 Ha District Lakhisarai Bihar on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
7,48,SIA/BR/MIN/65388/2017,SIA/1(a)/517/17,Sand Mining Project at Palhat Kutia Ghat on Buddh River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
8,49,SIA/BR/IND/53470/2020,SIA/5(i)/1028/2020,Smrity Paper Mill Private Limited,SMRITY PAPER MILLS PVT LTD,EC Granted,EC,
9,50,SIA/BR/MIN/137379/2020,,"Brick Earth Mining Project of Area 4.37 Acres or 1.77 Hectare for M/s RCM Bricks at Vill/Mauza- Matior, P.S- Patauri, Block- Mohanpur, District- Samastipur State - Bihar",M/S RCM BRICKS,Delisted,EC,
0,51,SIA/BR/MIN/66098/2017,,Sand Mining Project at Giddheshwar Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
1,52,SIA/BR/MIN/143776/2020,,ORDINARY CLAY BSCPL INFRASTRUCTURE LTD MINING PROJECT FOR MAUZA KHARARI HAYAGHAT BAHERI DARBHANGA AREA 12.32 Ac,BSCPL INFRASTRUCTURE LTD. MAUZA KHARARI AREA 12.32 AC,Delisted,EC,
2,53,SIA/BR/MIN/144104/2020,,BRICK EARTH MINING PROJECT FOR M/S TRIMURTI EET UDYOG MAUZA BISHUNPUR BELA PARIHAR SITAMARHI AREA 3.09 Ac,M/S TRIMURTI EET UDYOG PROP DINESH RAY,Delisted,EC,
3,54,SIA/BR/MIN/135591/2020,,"BRICK EARTH MINING PROJECT FOR M/S. HERO BRICKS, MAUZA- SONAWAN, DIDARGANJ, SADAR PATNA, PATNA, AREA- 2.50 Ac, 1.01 Ha","M/S. HERO BRICKS, PROP- SURESH PRASAD",Delisted,EC,
4,55,SIA/BR/MIN/130610/2019,,Brick Earth Mining Project for M/s Aman Int Udyog,M/S AMAN INT UDYOG,Delisted,EC,
5,56,SIA/BR/MIN/30896/2019,SIA/1(a)/618/19,"Sand mining project at Jalpura Masaurha ghat over an area of 24.9 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
6,57,SIA/BR/MIN/35849/2019,,"Proposed Brick Earth Mining Project of Area 2.68 Acres or 1.08 Hectare for M/s  Om Sai Bricks at Mauza- Malahi Diara, P.O + P.S + Block- Barh, District- Patna, State- Bihar",MS OM SAI BRICKS,Pending at PP due to eds,EC,
7,58,SIA/BR/MIN/33964/2019,,Proposed Sand Mining Project  of area 4.10 ha at Pain Ghat on  Kalyugwa River of District- Sheikhpura of State-Bihar,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Pending at PP due to eds,EC,
8,59,SIA/BR/MIN/129290/2019,,Sand Mining Project at Simiaahi  Sand Ghat (4.75 Ha.) on Budhnad  riverbed in Sitamarhi district of Bihar,NAVEENKUMAR SITAMARHI,Delisted,EC,
9,60,SIA/BR/MIN/64347/2017,SIA/1(a)/487/17,Sand Mining Project at Madarpur & Dhamaniya Sand Ghat on Morhar River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
0,61,SIA/BR/MIN/33396/2019,,Proposed Sand Mining Project  of 4.9 ha at Siswan ghat on Ghaghra (Sarayu) River of  District-Siwan  of State-Bihar.,M S BALAJI ENTERPRISES,Pending at PP due to eds,EC,
1,62,SIA/BR/MIN/31597/2015,SIA/1(a)/37/2015,M/s Sai Bricks,SATYA PRAKASH SINGH,Delisted,EC,
2,63,SIA/BR/MIN/31599/2015,SIA/1(a)/38/2015,M/s Anjita Enterprises Bricks & Co.,AMARJEET KUMAR,Delisted,EC,
3,64,SIA/BR/MIN/132175/2019,,"DIHI M/S SHIV SHAKTI BRICKS  for Production Capacity 5734.26 TPA, Area - 3.04 Ac(l.23 Ha), Mauza- Dihi, Thana No- 120, Khata No.- 05 & 23. Plot No.- 1047, 1049, 292, 290, 1100, & 1102. P.S.- Khodawanp",M/S SHIV SHAKTI BRICKS PROP:-BISHWANATH,Delisted,EC,
4,65,SIA/BR/NCP/30736/2017,SIA/8(b)/604/19,Sai City and Assortia Commercial Complex,SRI ANU ANAND CONSTRUCTION PVT. LTD,EC Granted,EC,
5,66,SIA/BR/MIN/66266/2017,SIA/1(a)/562/18,Sand mining Project at Pratappur sand ghat on river Kiul,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
6,67,SIA/BR/MIN/66270/2017,,Sand Mining Project at Liptawa Sand Ghat on Barnar River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
7,68,SIA/BR/MIN/41143/2019,SIA/1(a)/570/18,Charghara & Amba Sand Ghat Mining Project,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
8,69,SIA/BR/MIN/147851/2020,,SOIL BRICK MINE,M/S S. STAR BRICKS,Delisted,EC,
9,70,SIA/BR/MIS/59244/2020,SIA/8(b)/1270/2020,INDIRA GANDHI INSTITUTE OF MEDICALSCIENCES (IGIMS),IGIMS,EC Granted,EC,
0,71,SIA/BR/MIN/65390/2017,SIA/1(a)/513/17,Sand Mining Project at Raushanganj Sand Ghat on Morhar River.,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
1,72,SIA/BR/MIN/31593/2015,SIA/1(a)/34/2015,Brick Clay Mining Project of M/s Thakur Marka  Bricks,RAHUL PANDEY,Delisted,EC,
2,73,SIA/BR/MIN/144163/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD MAUZA BHADAS,BSCPL INFRASTRUCTURE LTD MAUZA BHADAS AREA 12.33 AC,Delisted,EC,
3,74,SIA/BR/MIN/33646/2019,,Mohanpur Sand Ghat on Mahani River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
4,75,SIA/BR/MIN/133849/2019,,"BRICK EARTH MINING PROJECT FOR M/S  MAA JAIMANGLA BRICKS AT MAUZA MANJHAUL, P.S+CIRCLE CHERIA BARIARPUR, DIST BEGUSARAI, AREA 1.11Ha 2.75Ac","M/S. MAA JAIMANGLA BRICKS, PROP- NISHANT SUMANT",Delisted,EC,
5,76,SIA/BR/MIN/130602/2019,,"Fatehpur  M/S –Maa Bricks Earth Mining Project ,Mauza- Fatehpur,tana no-25, khata no.-149,908,169 &788. Plot no.-1023, 1020,1061,1062&1053,Area-2.85Ac (1.15ha.)For production capacity5361.30TPA,P.S-Di",M\S MAA BRICKS PROPONENT VINDA RAY,Delisted,EC,
6,77,SIA/BR/MIN/131128/2019,,"Proposed Brick Earth Mining Project of Area 3.00 Acres or 1.21 Hectare for M/S Ambika (Radha) Bricks at Vill- Benipur, P.O – Karauta, P.S- Salimpur, Block- Bakhtiyarpur District- Patna, State – Bihar",M/S AMBIKA (RADHA) BRICKS,Delisted,EC,
7,78,SIA/BR/MIS/64655/2017,SIA/8(a)/464/17,"Venus Paradise, Residential Building Project by Venus Start Construction Pvt. Ltd.",VENUS STAR CONSTRUCTION PVT LTD,EC Granted,EC,
8,79,SIA/BR/MIN/146717/2020,,"soil mining at Village- Gangajal Tola, Post- Sonpur, P.s.- Sonpur, District- Saran (Bihar).",M/S SINGLA CONSTRUCTION PVT. LTD,Delisted,EC,
9,80,SIA/BR/MIN/143696/2020,,M/s VIP Int Bhatha Udyog,M/S VIP INT BHATHA UDYOG,Delisted,EC,
0,81,SIA/BR/MIN/138597/2020,,"Proposed Brick Earth Mining Project of Area 3.04 Acres or 1.23 Hectare for M/S Arya Bricks at Mauza- Beharawan,  P.S - Pipra, Block- Behrawa, District- Patna, State – Bihar",M/S ARYA BRICKS,Delisted,EC,
1,82,SIA/BR/MIN/141721/2020,,"Soil Mining Project at Mauza- Mohan Kundi, Post- Kiul, P.S- Kiul, District- Lakhisarai(Bihar)",M/S RAJ KUMAR SINGH RAJA CONSTRUCTION PVT. LT.D,Delisted,EC,
2,83,SIA/BR/MIN/31578/2015,SIA/1(a)/30/2015,M/s Jai Maa Ent Bhatha Udyog,SHIVAM KUMAR,Delisted,EC,
3,84,SIA/BR/INFRA2/416750/2023,SIA/8(a)/2310/2023,WINSOME ICON (Commercial Cum Residential Building project of M/s Winsome Realtors),WINSOME REALTORS,EC Granted,EC,
4,85,SIA/BR/MIN/59829/2016,SIA/1(a)/350/16,"THAIBAI (1.8 HA.), KHAUHA (1.3HA.), MANIYA (11.7 HA.)
AND RANADHI (8.3 HA.) GHATS OF BADHUA RIVER
TEHSIL TARAPUR AND SANGRAMPUR
DISTRICT MUNGER, BIHAR
M.L. AREA 23.10 HA.,",NM FOOD PRODUCT PVT LTD,EC Granted,EC,
5,86,SIA/BR/MIN/129733/2019,,"Brick Earth Mining Project at Village- Ramubariya, P.O- Mazariya, P.S – Buxar Ind, District- Buxar(Bihar)",M/S ANIL INT UDYOG,Delisted,EC,
6,87,SIA/BR/INFRA2/411282/2022,SIA/8(a)/2295/2023,"Construction of New Campus of Rajkiya Tibbi College & Hospital Kadamkauna at NMCH Campus, Agamkauna Patna.",BIHAR MEDICAL SERVICES AND INFRASTRUCTURE CORPORATION LIMITED,ADS by SEAC,EC,
7,88,SIA/BR/MIN/137379/2020,,"Brick Earth Mining Project of Area 4.37 Acres or 1.77 Hectare for M/s RCM Bricks at Vill/Mauza- Matior, P.S- Patauri, Block- Mohanpur, District- Samastipur State - Bihar",M/S RCM BRICKS,Delisted,EC,
8,89,SIA/BR/MIN/33394/2019,,Proposed Sand Mining Project of 4.70 ha at Rakauli Ghat on Ghaghra (Sarayu) River of District-Siwan of State-Bihar.,M S BALAJI ENTERPRISES,Pending at PP due to eds,EC,
9,90,SIA/BR/MIN/33784/2019,,Proposed Sand Mining Project of Area 4.60 Ha at Niyazipur Ghat  on Ganga River of District-Buxar of State-Bihar.,MS KATYAYNI CONTRACTORS PRIVATE LIMITED,Pending at PP due to eds,EC,
0,91,SIA/BR/MIN/135895/2020,,"BRICK EARTH MINING PROJECT FOR M/S. GOLD INT UDYOG MAUZA BHAGAWATIPUR, BARAULI, GOPALGANJ, AREA 2.70 Ac, 1.09 Ha","M/S. GOLD INT UDYOG, PROP-FAJAL AHMAD",Delisted,EC,
1,92,SIA/BR/MIS/137282/2020,SIA/8(a)/988/2020,SILVER OAK (Project of M/s JG Construction),JG CONSTRUCTION (UNIT OF MV REALCON PVT. LTD.),EC Granted,EC,
2,93,SIA/BR/MIN/60869/2016,SIA/1(a)/402/16,Sand Mining Project at LCT Rajapur Ghat on river Ganga,BROADSON COMODITIES PVT LTD,EC Granted,EC,
3,94,SIA/BR/MIN/134328/2019,,ASTHA  GOLD BRICKS,M/S ASTHA  GOLD BRICKS,Delisted,EC,
4,95,SIA/BR/MIN/138623/2020,,"BRICK EARTH MINING PROJECT FOR MAUZA HARLOCHANPUR, SARAIRANJAN, SAMASTIPUR, AREA 3.00 Ac, 1.21 Ha",M/S BHAGWATI BRICKS PROP PANKAJ KUMAR JHA,Delisted,EC,
5,96,SIA/BR/MIS/138884/2020,,RD Height,RD HEIGHTS,Delisted,EC,
6,97,SIA/BR/MIN/130764/2019,,"Asurar (Khasra No. 1150, 1100,1097,1078,982,958, 956,894)  brick earth (soil) mining project.",M/S BHARAT-INT UDYOG,Delisted,EC,
7,98,SIA/BR/MIN/140310/2020,,"BRICK EARTH MINING PROJECT FOR MAUZA SARSI, PALIGANJ, PATNA, AREA 4.26 Ac, 1.72 Ha",M/S LAXMI BRICKS PROP ASHOK KUMAR,Delisted,EC,
8,99,SIA/BR/MIN/33647/2019,,Sangrampur Sand Ghat on Belharni River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
9,100,SIA/BR/MIN/31513/2019,SIA/1(a)/633/19,"Sand mining project at Bindaul ghat on Son river over an area of 24.8 ha in district Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
0,101,SIA/BR/MIN/144018/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA SANTOKH BISHUNPUR AREA 9.70 AC,Delisted,EC,
1,102,SIA/BR/MIN/60870/2016,SIA/1(a)/403/16,Sand Mining Project at Marachi Ghat on river Ganga,BROADSON COMODITIES PVT LTD,EC Granted,EC,
2,103,SIA/BR/MIN/66120/2017,SIA/1(a)/581/18,Sand Mining Project at Kendih Sand Ghat on Kiul River.,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
3,104,SIA/BR/MIN/66184/2017,,Sand Mining Project at Simariya Sand Ghat on Barnar River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
4,105,SIA/BR/MIN/59837/2016,,Balu/Sand Mining at Choti Khoru of Mahani river Tehsil Tetiha Bambor District Munger Bihar Leasr Area 2.8 ha,NM FOOD PRODUCT PVT LTD,TransferToDEIAA,EC,
5,106,SIA/BR/MIN/34462/2019,,Dhavhi Balu Ghat on Sonvarsa Mann River,VINAY  KUMAR,Pending at PP due to eds,EC,
6,107,SIA/BR/MIN/17653/2015,SIA/1(a)/413/17,197/2015,V K ROADLINES PVT LTD,EC Granted,EC,
7,108,SIA/BR/MIS/168496/2020,,Upgradation of Regional Institute of Ophthalmology (RIO) under Pradhan Mantri Swasthaya Suraksha Yojana (PMSSY) Phase- V (B) at IGIMS,INDIRA GANDHI INSTITUTE OF MEDICAL SCIENCES,Delisted,EC,
8,109,SIA/BR/MIN/66076/2017,SIA/1(a)/583/18,Sand Mining Project at Balio Sand Ghat on Ulai River,WESTLINK TRADING PRIVATE LIMITED,Delisted,EC,
9,110,SIA/BR/MIN/30872/2019,SIA/1(a)/625/19,"sand mining project at Amnabad ghat 1 on Son river over an area of 24.8 ha in dist. Patna, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
0,111,SIA/BR/MIN/142652/2020,,"Brick Earth Mining Project at Mauza- Amarpur, P.O- Bandya, P.S– Makhdumpur, District- Jehanabad (Bihar).",M/S SABERA INT UDYOG,Delisted,EC,
1,112,SIA/BR/MIN/31423/2019,SIA/1(a)/635/19,"Sand mining project on Chilhauns ghat -1 on Son river in district- Bhojpur, Bihar",BROADSON COMODITIES PVT LTD,EC Granted,EC,
2,113,SIA/BR/MIN/138575/2020,,"Samastipur (Khasra No. 645, 408, 410, 471, 472 ) soil brick mining project.",M/S JANTA BRICKS,Delisted,EC,
3,114,SIA/BR/MIN/143997/2020,,ORDINARY CLAY MINING PROJECT FOR BSCPL INFRASTRUCTURE LTD,BSCPL INFRASTRUCTURE LTD MAUZA PUNWA AREA 11.24 AC,Delisted,EC,
4,115,SIA/BR/MIN/130906/2019,,"Proposed Brick Earth Mining Project of Area 3.81 Acres or 1.54 Hectare for M/S Ganga Int Udyog at Mauza- Devna, PS- Sakatpur, Block- Tardih, District- Darbhanga, State- Bihar",MS GANGA INT UDYOG,Delisted,EC,
5,116,SIA/BR/MIN/33432/2019,,Proposed Sand Mining Project of Area 3.70 Ha at Jai Chhapra Ghat  on Ghaghra (Sarayu) River of District-Siwan of State-Bihar,M S BALAJI ENTERPRISES,Pending at PP due to eds,EC,
6,117,SIA/BR/MIN/33483/2019,,Mania Sand Ghat at Badua River,KATYAYNI CONTRACTORS PVT. LTD.,Pending at PP due to eds,EC,
7,118,SIA/BR/MIN/130063/2019,,"Dahimor, Shiwala, Bakhri Path (Khata No – 93. Khasra/Plot(s) No. 80,18,21)  brick earth (soil) mining project.",M/S KHAGARIA BRICK INDUSTRIES PRIVATE LIMITED,Delisted,EC,
8,119,SIA/BR/MIN/31597/2015,SIA/1(a)/37/2015,M/s Sai Bricks,SATYA PRAKASH SINGH,Delisted,EC,
9,120,SIA/BR/MIN/31599/2015,SIA/1(a)/38/2015,M/s Anjita Enterprises Bricks & Co.,AMARJEET KUMAR,Delisted,EC,
0,121,SIA/BR/NCP/88288/2018,SIA/8(a)/617/19,"Proposed construction of Bihar State Institute of Mental Health & Allied Science, Koilwar, Bhojpur District, Bihar","BIHAR MEDICAL SERVICES & INFRASTRUCTURE CORPORATION LTD.,",EC Granted,EC,
1,122,SIA/BR/MIN/64732/2017,SIA/1(a)/463/17,"Sand Mining Project at Sital Patti- Kanp Kapasiya Balu Ghat     
on Tilawe, River, District Saharsa,State-Bihar.",CHANDAN KUMAR,Delisted,EC,
2,123,SIA/BR/MIN/65387/2017,SIA/1(a)/514/17,Sand Mining Project at Maraha Sand Ghat on Buddh River,WESTLINK TRADING PRIVATE LIMITED,EC Granted,EC,
3,124,SIA/BR/MIN/72059/2018,,"Proposed Stone Mining Project at Village: Chakandara / Barari, Block- Chewra, District:
Shekhpura, State: Bihar",NATRAJ IRON & CASTINGS PVT. LTD,Delisted,EC,
