,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
1,1,SIA/UK/IND3/229038/2021,EC-09(90)/2021,"M/s Eureka Forbes Limited situated at Plot No: 3946, 3961, 3962, Lal tappar Industrial Area Majri Grant, Haridwar Highway, Tehsil Rishikesh Dehradun -248140",EUREKA FORBES LIMITED,EC Granted,EC,
2,2,SIA/UK/MIS/267906/2022,EC-08(19)/2023,SHRIPADMAVATI BALAJI PVT.LTD,SHRIPADMAVATI BALAJI PRIVATE LIMITED,Rejected by SEAC,EC,
3,3,SIA/UK/MIN/190909/2021,EC-01(198)/2021,Syalsi RBM Project,JAGMOHAN SINGH CHAUHAN,EC Granted,EC,
4,4,SIA/UK/MIN/126253/2019,EC-1(116)/2019,Purana Srinagar RBM Project,PRAVEEN SINGH RBM,EC Granted,EC,
5,5,SIA/UK/MIS/221984/2021,EC-08(43)/2021,Group Housing Project,BRAZEN ARROW COMPANY PVT. LTD.,Delisted,EC,
6,6,SIA/UK/MIN/41783/2019,E.C- 01(104)/2019,Char RBM Mining Project,CHAR MINING PROJECT,Under examination of SEAC manually process,EC,
7,7,SIA/UK/MIN/34951/2019,E.C- 01(90)/2019,Harali soapstone mine,HARALI SOAPSTONE MINE,Under examination of SEAC manually process,EC,
8,8,SIA/UK/MIN/60847/2019,EC-1(55)/2018,"Chakpahuruda Soapstone mine, Area-4.168 ha.","CHAKPAHURUDA SOAPSTONE MINE, KHASRA NO.-91, 92 & 93",EC Granted,EC,
9,9,SIA/UK/NCP/133906/2019,E.C 09(50)/2020,Environment Clearance for Installation of DG Set and Enhancement of Man power along with painting facility for Passenger Motor Car Service Centre in the existing complex by M/s BM Autosales Private Li,M/S BM AUTOSALES PRIVATE LIMITED,EC Granted,EC,
10,10,SIA/UK/MIS/253612/2022,EC-09(09)/2022,"Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with DG set by Uttaranchal Stone Crusher (LLP) at Khasra No. 230 Ka Mi, 230 Ka, 223 Ka Mi, 223 Mi, 225, 226, 227 Ka, 230 Ka, Village Abdulapur Kenchiwala, Sahaspu",UTTARANCHAL STONE CRUSHER LLP,EC Granted,EC,
1,11,SIA/UK/MIS/235872/2021,EC-08(51)/2021,PMAY by Ojas Smart Homes Pvt. Ltd,OJASSMART HOMES PRIVATE LTD,EC Granted,EC,
2,12,SIA/UK/MIS/32799/2019,E.C- 9(30)/2019,"M/S RUSAN PHARMA LTD. Khasra No- 122 I, Central Hope Town,  Selaqui, Dehradun (Area",M/S RUSAN PHARMA LTD.,Under examination of SEAC manually process,EC,
3,13,SIA/UK/IND2/59204/2009,EC-5(10)/2019,"Environmental Clearance for proposed expansion of Acrylic Polymers Emulsion, Polymers of Vinyl Acetate, Vinyl Copolymers, Constructions Chemical & addition of solvent based adhesive by M/s Jesons Industries Ltd. (Unit V) at Plot No. 29 A & B, KIE Industrial Estate, Mundiyaki, Tehsil Roorkee, District Haridwar, Uttarakhand",M/S. JESONS INDUSTRIES LTD,EC Granted,EC,
4,14,SIA/UK/MIN/53360/2018,EC-1(30)/2018,Jai Ambika Mines,JAI AMBIKA MINES,EC Granted,EC,
5,15,SIA/UK/MIN/218060/2021,EC-01(175)/2021,"Proposed Project for Sand, Bajri and  Boulders ""Minor Minerals"" mining at Khasra No. 001, lease area - 0.24 Ha, Village - Bagi, Tehsil - Lansdowne District - Pauri Garhwal, Uttarakhand of Shri Ganesh Singh Rawat","SHRI GANESH SINGH RAWAT PROPOSAL FOR SAND, BAJRI AND  BOULDERS ""MINOR MINERALS"" MINING AT KHASRA NO. 001, LEASE AREA - 0.24 HA, VILLAGE - BAGI, TEHSIL - LANSDOWNE DISTRICT - PAURI GARHWAL, UTTARAKHAND",EC Granted,EC,
6,16,SIA/UK/MIN/211674/2021,EC-01(169)/2021,"is  “Minor Mineral (sand Bajri Boulder)” at Khsra no 231/5, 231/4/2, 229/3/1, 230/3, 231/3/1 Village -SemalChaur,Teh-Kaladhungi&Dist-Nainital (U.K).",SHRI MANINDER SINGH,EC Granted,EC,
7,17,SIA/UK/MIN/36409/2019,E.C- 01(111)/2019,Kailash Rawat,KAILASH RAWAT,Under examination of SEAC manually process,EC,
8,18,SIA/UK/NCP/113830/2019,E.C- 09(38)/2019,Environmental Clearance for Proposed Installation of Green insulated DG Set and Enhancement of Man Power to manufacture Shoes in the existing Complex by M/s Mochiko Shoes Pvt Ltd. (Unit-2) at Khasra N,M/S MOCHIKO SHOES PVT. LTD,Under examination of SEAC manually process,EC,
9,19,SIA/UK/MIN/190909/2021,EC-01(198)/2021,Syalsi RBM Project,JAGMOHAN SINGH CHAUHAN,EC Granted,EC,
10,20,SIA/UK/MIN/34951/2019,E.C- 01(90)/2019,Harali soapstone mine,HARALI SOAPSTONE MINE,Under examination of SEAC manually process,EC,
1,21,SIA/UK/MIN/218060/2021,EC-01(175)/2021,"Proposed Project for Sand, Bajri and  Boulders ""Minor Minerals"" mining at Khasra No. 001, lease area - 0.24 Ha, Village - Bagi, Tehsil - Lansdowne District - Pauri Garhwal, Uttarakhand of Shri Ganesh Singh Rawat","SHRI GANESH SINGH RAWAT PROPOSAL FOR SAND, BAJRI AND  BOULDERS ""MINOR MINERALS"" MINING AT KHASRA NO. 001, LEASE AREA - 0.24 HA, VILLAGE - BAGI, TEHSIL - LANSDOWNE DISTRICT - PAURI GARHWAL, UTTARAKHAND",EC Granted,EC,
2,22,SIA/UK/MIN/211674/2021,EC-01(169)/2021,"is  “Minor Mineral (sand Bajri Boulder)” at Khsra no 231/5, 231/4/2, 229/3/1, 230/3, 231/3/1 Village -SemalChaur,Teh-Kaladhungi&Dist-Nainital (U.K).",SHRI MANINDER SINGH,EC Granted,EC,
3,23,SIA/UK/MIS/128643/2019,EC-8(21)/2018,Affordable dhaulas housing project,MDDAUTHORITY,EC Granted,EC,
4,24,SIA/UK/MIN/143431/2020,EC-1(143)/2020,"Proposed Digging/ Excavation of “Brick Earth” for brick manufacturing from lease area of M/s Heera Ent Udhyog Village & Post Jainpur Jhanjheri, Tehsil – Roorkee, Dist- Haridwar, Uttarakhand.",HEERA ENT UDHYOG,Delisted,EC,
5,25,SIA/UK/MIS/222855/2021,EC-08(45)/2021,M/s Ganga Beach Resort,M/S GANGA BEACH RESORT,EC Granted,EC,
6,26,SIA/UK/MIS/32799/2019,E.C- 9(30)/2019,"M/S RUSAN PHARMA LTD. Khasra No- 122 I, Central Hope Town,  Selaqui, Dehradun (Area",M/S RUSAN PHARMA LTD.,Under examination of SEAC manually process,EC,
7,27,SIA/UK/MIS/271629/2022,EC-09(11)/2022,Application for obtaining No Objection Certificate/EC under Doon Valley Area as per MoEF Notification vide S.O. 2125 (E) dated 13.12.2007 for proposed orange category establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Shri,SHRI GANPATI STONE CRUSHER,Request for withdraw,EC,
8,28,SIA/UK/IND2/190828/2020,EC-9(67)/2020,Niharith Pharma Pvt Ltd,NIHARITH PHARMA PVT LID,EC Granted,EC,
9,29,SIA/UK/MIN/61888/2018,EC-1(38)/2018,"Soapstone Mining at Village- Simkhet, Post-Ghinghartola, Tehsil-Bageshwar, District-Bageshwar, Uttarakhand",RP,EC Granted,EC,
10,30,SIA/UK/MIS/235872/2021,EC-08(51)/2021,PMAY by Ojas Smart Homes Pvt. Ltd,OJASSMART HOMES PRIVATE LTD,EC Granted,EC,
1,31,SIA/UK/MIN/55167/2018,EC-1(3)/2018,POKHRI & BINTOLI SOAPSTONE MINING PROJECT,POKHRI & BINTOLI SOAPSTONE MINING PROJECT,EC Granted,EC,
2,32,SIA/UK/MIS/272966/2022,EC-8(06)/2022,Proposed Construction of Hotel “The Maitreya”,TANISHK GARG,EC Granted,EC,
3,33,SIA/UK/MIS/272988/2022,EC-09(14)/2022,"Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Yamuna Associates (LLP) at Khata No. 1283 (Khasra No. 356 Kha, 357 Kha, 358, 359, 360, 361 & 362), Khata No. 1284 (Khasra No. 292,355,",YAMUNA ASSOCIATES LLP,EC Granted,EC,
4,34,SIA/UK/MIN/32361/1990,E.C- 01(116)/2019,Purana Srinagar RBM Projects,PRAVEEN SINGH RBM,Under examination of SEAC,EC,
5,35,SIA/UK/MIN/34951/2019,E.C- 01(90)/2019,Harali soapstone mine,HARALI SOAPSTONE MINE,Under examination of SEAC manually process,EC,
6,36,SIA/UK/MIN/126253/2019,EC-1(116)/2019,Purana Srinagar RBM Project,PRAVEEN SINGH RBM,EC Granted,EC,
7,37,SIA/UK/NCP/154084/2020,EC-9(64)/2020,Balmer Lowrie Van Leer Ltd,BALMER LAWRIE VAN LEER LIMITED,EC Granted,EC,
8,38,SIA/UK/MIN/53633/2019,EC-1(57)/2019,"Karauli-Totigarh Soapstone Deposit Mine, Village-Karauli-Totigarh, Tehsil-Dugnakuri, District-Bageshwar",KARAULI-TOTIGARH SOAPSTONE DEPOSIT MINE,EC Granted,EC,
9,39,SIA/UK/MIS/267906/2022,EC-08(19)/2023,SHRIPADMAVATI BALAJI PVT.LTD,SHRIPADMAVATI BALAJI PRIVATE LIMITED,Rejected by SEAC,EC,
10,40,SIA/UK/NCP/124680/2019,EC-9(47)/2019,Environmental Clearance for Proposed Installation of Hot Mix Plant For M/s M. G. Contractors Pvt. Ltd.,M G CONTRACTORS PVT LTD,Under examination of SEIAA after SEAC,EC,
1,41,SIA/UK/NCP/281473/2022,EC-09(61)/2023,"Proposed Mobile  Stone Crusher for construction of NH-72A in the State of Uttarakhand  by  M/s RKC  BHARAT (JV)  at  Khasra  no.237,238 &279/2",RKC-BHARAT (JV),Rejected by SEAC,EC,
2,42,SIA/UK/MIS/32870/2019,"E.C-8(15)/2019
Violation Case-
It was decided in",THE PEARL GRAND,THE PEARL GRAND ( A UNIT OF M/S OM PRAKASH & SONS),EC Granted,EC,
3,43,SIA/UK/MIN/113306/2019,E.C- 01(91)/2019,"Sand, Bajri and Boulder Mining Project, (Area 0.500 ha)",SHRI MATBAR SINGH NEGI,Under examination of SEAC manually process,EC,
4,44,SIA/UK/MIN/55594/2019,EC-1(79)/2019,Ghuni Soapstone Mining (43.524 Ha.),GHUNI SOAPSTONE MINING (43.524 HA),EC Granted,EC,
5,45,SIA/UK/NCP/97103/2019,E.C- 9(25)/2019,,AKSHAYA PATRA FOUNDATION,Under examination of SEAC,EC,
6,46,SIA/UK/MIN/32236/2019,E.C- 01(108)/2019,"Purwala Birsangpur Sand, Bajri and Boulder Mining Project",SMT SUMAN,Under examination of SEAC manually process,EC,
7,47,SIA/UK/MIN/57692/2018,EC-01(05)/2018,Nayal Dhapola Soapstone mining Project,MANISH NAND KISHORE,EC Granted,EC,
8,48,SIA/UK/MIN/52350/2018,EC-1(15)/2018,"Proposed Soapstone Mining Project, Khasra No60, 61, 63, Area: 11.1830Hect., Production: 30014 TPA,  Near Village: Pranmati, Tehsil: Ghat, District: Chamoli, State: Uttarakhand",MS GOLCHA MINERALS PRIVATE LIMITED,EC Granted,EC,
9,49,SIA/UK/MIS/260861/2022,,BLBK Pharmaceuticals Pvt Ltd,SHELANDRA KUMAR,Request for withdraw,EC,
10,50,SIA/UK/MIS/282949/2022,EC-09(29)/2023,"Environmental Clearance for proposed establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by Shri Balaji Stone Aggregates Karimpur at Khasra No.162Kha, 163Kha, 164, 167, 168Da, 169Kha, 165, 166Ka, 135Ka, 136Ka Mi, 137, 138Ka Village",SHRI BALAJI STONE AGGREGATES,EC Granted,EC,
1,51,SIA/UK/MIN/234607/2021,EC-01(216)/2021,Jirmoli RBM Mining Project,JIRMOLI RBM MINING PROJECT,EC Granted,EC,
2,52,SIA/UK/IND2/206131/2021,EC-05(21)/2021,"Environmental Clearance for Proposed API Bulk Drugs & Intermediates Manufacturing Unit by M/s ParGee Pharmaceuticals at Khasra No. 665, 666, Village – Khedi Shikhopur Jadid Musthkam Pargana & Tehsil Bhagwanpur, District – Haridwar, Uttarakhand",M/S PARGEE PHARMACEUTICALS,EC Granted,EC,
3,53,SIA/UK/IND2/42302/2019,E.C- 05(7)/2019,"Environment Clearance for installation of proposed PU Foam manufacturing Unit and seat assembly M/s S. S. Industries located at Village: Fulsunga, Post Transit Camp, Tehsil Rudrapur, District Udham Si",S S INDUSTRIES,Under examination of SEAC manually process,EC,
4,54,SIA/UK/IND2/202574/2021,EC-09(78)/2021,"M/S Rapport Remedies at E/7-2, U.P.S.I.D.C., Selaqui, Dehradun, Uttarakhand",THE RAPPORT REMEDIES,EC Granted,EC,
5,55,SIA/UK/IND3/236325/2021,EC-09(97)/2021,"Manufacturing of Injectables (Vials/Ampules) at  Khasara Nos. 167 Gha, 168 Gha, 166 Ga & 172 Da, Mohobewala Industrial Area, Dehradun, Uttarakhand by Windlas Biotech Limited, Plant-5, Dehradun",WINDLASS BIOTECH LIMITED PLANT 5 DEHRADUN,EC Granted,EC,
6,56,SIA/UK/MIN/236509/2021,EC-01(222)/2021,"Sand, Bajri, Boulder Mining with production capacity of 279753.856 TPA from Nayar Riverbed over an area of 4.594 ha. Out of 19.694 ha. at Kharsa No. 829M, 1719M & 1080M, Village Handul Ukhlet, Tehsil-Satpuli, District- Pauri Garwal, Uttarakhand by M/",M/s Grahwal Mandal Vikas Nigam Ltd.,Awaiting EC,EC,
7,57,SIA/UK/NCP/108144/2019,E.C 09(36)/2019,"Environmental Clearance for Proposed Installation of Hot Mix Plant at Khata No. 02, Khasra No. 606, Rishikesh Gangoti Bypass Marg, Village Partho Marg Tehsil – Narendra Nagar, District – Dehradun, Utt",P K INFRATECH,Under examination of SEAC manually process,EC,
8,58,SIA/UK/IND/289553/2022,EC-09(43)/2023,Doon Screening Plant,DOON SCREENING PLANT,EC Granted,EC,
9,59,SIA/UK/MIN/222681/2021,EC-01(192)/2021,Ghingrani RBM Mining Project,GHINGRANI RBM PROJECT,EC Granted,EC,
10,60,SIA/UK/MIN/32315/2019,E.C- 01(113)/2019,Govind Singh Rawat,GOVIND SINGH RAWAT,Under examination of SEAC manually process,EC,
1,61,SIA/UK/NCP/146520/2020,E.C- 09(57)/2020,"Environmental Clearance for Proposed Installation of Green insulated DG Set and Screen-printing facility to manufacture of Shoes in the existing Complex by M/s Shutec (Unit-II), Khasra No. 205, Indust",SHUTEC,EC Granted,EC,
2,62,SIA/UK/MIS/203314/2021,E.C- 08(32)/2021,Viobility Research Private Limited,VIOBILITY RESEARCH PVT LTD,EC Granted,EC,
3,63,SIA/UK/MIN/42729/2018,E.C - 1(39)/20109,"Mining of Soapstone from Lease Area (4.945 Ha.)  at Village- Gulampargarh, Tehsil- Kapkot, District-Bageshwar, Uttarakhand by Mr. Madho Singh Papola",MADHO SINGH PAPOLA,EC Granted - Processed offline,EC,
4,64,SIA/UK/MIS/68694/2020,EC-07(18)/2020,Development of Scientific Land Fill Site  (Integrated Solid Waste Management (ISWM) Project),NAGAR NIGAM RISHIKESH,EC Granted,EC,
5,65,SIA/UK/MIN/231714/2021,EC-01(225)/2021,Fish Pond RBM Construction Project,FISH POND RBM CONTRACTION PROJECT,EC Granted,EC,
6,66,SIA/UK/MIS/191502/2021,EC-8(30)/2021,DSR CONTINENTAL,HOTEL DSR CONTINENTAL,EC Granted,EC,
7,67,SIA/UK/MIN/126018/2019,EC-1(125)/2019,Rampur Raighati Ahatmal RBM Projeect,RAMPUR RAIGHAT RBM PROJECT,EC Granted - Processed offline,EC,
8,68,SIA/UK/MIN/62603/2019,EC-01(98)/2019,Talla Dhapoli Soapstone Mine,SHRI PRAKASH SINGH DHAPOLA,EC Granted,EC,
9,69,SIA/UK/MIN/190658/2020,EC-1(161)/2021,Taulyakatal RBM Project,DAYAL SINGH,EC Granted,EC,
10,70,SIA/UK/IND2/167902/2020,EC-5(18)/2020,"Environmental Clearance for Proposed API Bulk Drugs & Intermediates Manufacturing Unit by M/s Marush Overseas Private Limited at Khasra No. 652 Kha, Village – Lodiwala Grant Pargana & Tehsil Bhagwanpur, District – Haridwar, Uttarakhand",M/S MARUSH OVERSEAS PRIVATE LIMITED,EC Granted,EC,
1,71,SIA/UK/MIS/203314/2021,E.C- 08(32)/2021,Viobility Research Private Limited,VIOBILITY RESEARCH PVT LTD,EC Granted,EC,
2,72,SIA/UK/NCP/161248/2020,E.C No- 5(16)/2020,IKON PHARMACHEM PVT. LTD.,IKON PHARMACHEM PVT. LTD,EC Granted,EC,
3,73,SIA/UK/NCP/130088/2019,EC-9(49)/2019,"Environment Clearance for installation of DG Set in Motor Vehicle Service Center by M/s Oberai Motors Limited located at Plot No. 14, Transport Nagar, Saharanpur Road, District Dehradun, Uttarakhand",OBERAI MOTORS LIMITED,EC Granted,EC,
4,74,SIA/UK/MIN/213734/2021,EC-01(172)/2021,Sand/Bajri/Boulder,VIRAJ MAAN,EC Granted,EC,
5,75,SIA/UK/MIN/63084/2021,EC-01(168)/2021,Proposed Soapstone Mine (Area 15.304 ha) at Village Kabhata Tehsil Kanda & District Bageshwar Uttarakhand byM/s Devbhoomi Mines,M/S DEVBHOOMI MINES,EC Granted,EC,
6,76,SIA/UK/MIN/234410/2021,EC-01(214)/2021,"Nainichak May Paach Chawk,Patti Unchakot  sand bajri boulder mining project",BHADUR SINGH JAIDA,Deferred by SEAC,EC,
7,77,SIA/UK/MIS/194685/2021,EC-09(72)/2021,Doon Wheel Pvt Ltd,DOON WHEEL PVT LTD,EC Granted,EC,
8,78,SIA/UK/MIN/126406/2019,EC-1(126)/2019,Badkholu RBM Project,VIJAY JOSHI,EC Granted,EC,
9,79,SIA/UK/MIN/39252/2019,E.C- 01(102)/2019,Jaula RBM Project,JAULA RBM PROJECT,Under examination of SEAC manually process,EC,
10,80,SIA/UK/MIN/45747/2019,EC-1(36)/2018,"Mining of Soapstone from Lease Area (2.915 Ha.) at Village- Surkaligaon, Tehsil- Dugnakuri, District-Bageshwar, Uttarakhand",SAI MINES AND MINERALS,EC Granted,EC,
1,81,SIA/UK/MIN/44596/2019,E.C- 01-(124)/2019,Chota Maroda RBM Project,MARODA RBM PROJECT,Under examination of SEAC manually process,EC,
2,82,SIA/UK/NCP/159587/2020,E.C No- 9(60)/2020,"Environment Clearance for Two Wheeler Motor Vehicle Service Center established by M/s Jai Sai Motors, Unit-41 Tilak Road near Nagar Palika Rishikesh- 249201, District Dehradun, Uttarakhand.",M/S JAI SAI MOTORS,EC Granted,EC,
3,83,SIA/UK/IND/157559/2020,E.C- 05(17)/2020,"Environment Clearance for Lead Acid Battery Manufacturing Unit by M/s Luminous Power Technologies Pvt. Ltd. at Plot No. – 04, Sector – 12, IIE, SIDCUL, Hardwar – 249403, Uttarakhand.",M/S LUMINOUS POWER TECHNOLOGIES PVT. LTD.,Delisted,EC,
4,84,SIA/UK/MIS/231016/2021,EC-09(91)/2021,"Environmental Clearance for establishment of proposed Mobile Stone Crusher Plant along with DG set by MAX-HES (JV)at Village Chandernava 2, Shivpuri Range, Rishikesh Tehsil Narendernagar, District Tehri Garhwal, Uttarakhand.",MAX-HES (JV),EC Granted,EC,
5,85,SIA/UK/NCP/193895/2021,EC-9(70)/2021,"Ms Girdhari Motors Private Limited, Yash Ford (Sales & Services)",GIRDHARI MOTORS PVT. LTD. ( YASH FORD),EC Granted,EC,
6,86,SIA/UK/MIN/63086/2021,EC-01(167)/2021,"Proposed Soapstone Mine (Area 4.762 Ha) at Village Loharkhet & Dhapoli, Tehsil Kanda & District Bageshwar, State Uttarakhand by M/S Ganganath Minerals",GANGANATH MINERALS,EC Granted,EC,
7,87,SIA/UK/NCP/143135/2020,EC- 9(55)/2020,"Environmental Clearance for Motor Vehicle Service Center by M/s Berkeley Motors Limited located at Mohabewala Industrial Area, Subhash Nagar Chowk, Sharanpur Road, District Dehradun, Uttarakhand.",BERKELEY MOTORS LIMITED,EC Granted,EC,
8,88,SIA/UK/MIN/41783/2019,E.C- 01(104)/2019,Char RBM Mining Project,CHAR MINING PROJECT,Under examination of SEAC manually process,EC,
9,89,SIA/UK/MIN/60847/2019,EC-1(55)/2018,"Chakpahuruda Soapstone mine, Area-4.168 ha.","CHAKPAHURUDA SOAPSTONE MINE, KHASRA NO.-91, 92 & 93",EC Granted,EC,
10,90,SIA/UK/MIN/126253/2019,EC-1(116)/2019,Purana Srinagar RBM Project,PRAVEEN SINGH RBM,EC Granted,EC,
1,91,SIA/UK/MIS/194746/2021,EC-09(76)/2021,Daffohils laboratories private limited,DAFFOHILS LABORATORIES PRIVATE LIMITED,EC Granted,EC,
2,92,SIA/UK/IND2/136137/2020,E.C- 05(13)/2020,Environmental Clearance for Proposed installation of Polyurethane (PU) Manufacturing Unit,M/S AMPRO,Request for withdraw,EC,
3,93,SIA/UK/NCP/165452/2020,E.C- 09(62)/2020,"Environment Clearance for change in location and increase in production of the existing unit along with painting facility for assembling of Bicycles, Tricycles and Health Equipment’s by M/s Ampa Cycles Pvt. Ltd.",AMPA CYCLES PVT LTD,EC Granted,EC,
4,94,SIA/UK/MIN/36305/2019,E.C- 01(112)/2019,Dharmanand Painuly,DHARMANAND PAINULY KULALI,Under examination of SEAC manually process,EC,
5,95,SIA/UK/MIN/218047/2021,EC-01(176)/2021,"Sand, Bajari and Boulder Mining Project”, Khasra No: 16435 mi,  Area- 0.39 ha at Village- Bhandharigoun  , Tehsil- Didihat , District- Pithauragrah , Uttarakhand",KMVN,EC Granted,EC,
6,96,SIA/UK/MIN/42973/2019,E.C- 01(103)/2019,Lohakot Mines Projects,LOHAKOT MINES AND MINREALS,Under examination of SEAC manually process,EC,
7,97,SIA/UK/MIN/42977/2019,E.C- 01(101)/2019,SHRI PAWAN SINGH MAHARA,SHRI PAWAN SINGH MAHARA,Under examination of SEAC manually process,EC,
8,98,SIA/UK/MIS/165237/2020,EC-9(65)/2020,"M/S Himalayan Drug Company atPlot No – 181KA, 181KHA, 181GA  & 181GHA Saharanpur Road, Clemen Town, Sevla Khurd",MS HIMALAYA AND DRUG COMPANY,EC Granted,EC,
9,99,SIA/UK/MIN/37126/2019,E.C 01(84)/2019,"“Minor Mineral (Sand, Bajri & Boulder)”",MR. PUNEET KUMAR GOYAL,Delisted,EC,
10,100,SIA/UK/MIN/37199/2019,E.C- 01(93)/2019,"River bed material mining project at gaula river ,vill-shantipuri no4 (loy no.1) ,Teh Kichha",MRS SUKHWANT KAUR,Under examination of SEAC manually process,EC,
1,101,SIA/UK/MIN/31625/1990,,Badkholu RBM Project,VIJAY JOSHI BADKHOLU RBM,Delisted,EC,
2,102,SIA/UK/MIS/185300/2020,E.C - 08(29)/2020,"Environmental Clearance for the Proposed Construction of Hotel Facility and Installation of Green Insulated DG set by M/s Anantsheel Enterprises LLP located at 851Kh, Village - Dhalwala, Tehsil - Narendra Nagar, District - Tehri Garhwal, Uttarakhand",M/S ANANTSHEEL ENTERPRISES LLP,EC Granted,EC,
3,103,SIA/UK/MIS/32870/2019,"E.C-8(15)/2019
Violation Case-
It was decided in",THE PEARL GRAND,THE PEARL GRAND ( A UNIT OF M/S OM PRAKASH & SONS),EC Granted,EC,
4,104,SIA/UK/IND2/39498/2018,EC- 5(9)/2019,"Establishment of Molasses based distillery capacity 50 KLD alongwith Co gen power - 3 MW, village - Khundi, Libberheri, Tehsil - Roorkee, District : Haridwar (Uttarakhand) of M/s Uttam Sugar Mills Lim",UTTAM SUGAR MILLS LTD,Under examination of SEAC manually process,EC,
5,105,SIA/UK/NCP/106180/2019,"E.C-9(34)/2019
It was decided in the 9th meeting","Environment Clearance for short term establishment (One year Only) of proposed Hot Mix Plant, DG set and Mobile Jaw Stone Crusher for construction of NH-72 in the State of Uttarakhand by Atlas-NKC JV",ATLAS NKC JV,Under examination of SEAC manually process,EC,
6,106,SIA/UK/MIN/113306/2019,E.C- 01(91)/2019,"Sand, Bajri and Boulder Mining Project, (Area 0.500 ha)",SHRI MATBAR SINGH NEGI,Under examination of SEAC manually process,EC,
7,107,SIA/UK/NCP/136148/2020,E.C- 09(52)/2020,Environmental Clearance for proposed Expansion of existing Pharmaceutical Formulations Unit,M/S NATCO PHARMA LIMITED,EC Granted,EC,
