,Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
0,1,SIA/TG/NCP/94536/2019,SIA/TG/NCP/94536/2019,"M/s. Gayatri Paddy Processors & 
M/s. Maram Infra Projects Pvt. Ltd.",M/S. GAYATRI PADDY PROCESSORS & M/S. MARAM INFRA PROJECTS PVT. LTD.,EC Granted,EC,
1,2,SIA/TG/MIS/119834/2019,v,Incor Smart Homes Private Limited,INCOR SMART HOMES PRIVATE LIMITED,EC Granted,EC,
2,3,SIA/TG/MIS/121425/2019,SIA/TG/MIS/121425/2019,Poulomi Estates Private Limited,"POULOMI ESTATES PVT. LTD.,",EC Granted,EC,
3,4,SIA/TG/IND2/165415/2020,SIA/TG/IND2/165415/2020,"Proposed Expansion of Active Pharmaceutical Ingredients (APIs)  and API Intermediates Manufacturing Unit by M/s. MSN Life Sciences Private Limited, Unit-II",MSN LIFE SCIENCES PRIVATE LIMITED,EC Granted,EC,
4,5,SIA/TG/IND2/58125/2016,SIA/TG/IND2/58125/2016,BHARAT PETROLEUM CORPORATION LTD,BHARAT PETROLEUM CORPORATION LIMITED,EC Granted,EC,
5,6,SIA/TG/NCP/72478/2018,SIA/TG/NCP/72478/2018,SHREEMUKH HOMES,SHREEMUKH HOMES,EC Granted - Processed offline,EC,
6,7,SIA/TG/NCP/74095/2018,,M/s. One & Cadol Developers,ONECADOLDEVELOPERS,WithdrawEC,EC,
7,8,SIA/TG/MIN/74105/2018,,"M/s.BPSC Infra projects Pvt Ltd.,5.000 Ha. of Rough Stone & Road Metal  Mine,Sy. Nos: 186 , of 
Kasarabad Village,  
Suryapet  Mandal, 
Nalgonda  District, 
Telangana.",MS BPSC INFRA PROJECTS PVT LTD,Delisted,EC,
8,9,SIA/TG/NCP/74158/2018,,Abacus Real Estate Private Limited,ABACUS REAL ESTATE PRIVATE LIMITED,Delisted,EC,
9,10,SIA/TG/MIN/74166/2018,SIA/TG/MIN/74166/2018,BRajeshekharReddy,SRI B RAJASHEKAR REDDY,Delisted,EC,
0,11,SIA/TG/MIN/74144/2018,SIA/TG/MIN/74144/2018,"M/s VENKATESH  GRANITES
1.000 Hect.of Black Granite
Sy.No. 93 (Patta land) 
Ragulachelaka (V), Khammam Urban (M), Khammam District, Telangana State.",MS VENKATESH GRANITES,Delisted,EC,
1,12,SIA/TG/MIN/74211/2018,,Sri Khaja Sayeedul Hassan,SRI KHAJA SAYEEDUL HASSAN,Delisted,EC,
2,13,SIA/TG/NCP/74233/2018,SIA/TG/NCP/74233/2018,Sri. K. Ashok & Others,K ASHOK AND OTHERS,EC Granted - Processed offline,EC,
3,14,SIA/TG/MIN/74246/2018,,Sri Vengamamba Stone Crushers,SRI VENGAMAMBA STONE CRUSHERS,Delisted,EC,
4,15,SIA/TG/MIN/74271/2018,,Sri Ch Vasudeva Rao,SRI CH VASUDEVA RAO,Delisted,EC,
5,16,SIA/TG/MIN/67042/2017,SIA/TG/MIN/67042/2017,Sri. V.U.S.B. BHUSHAN KUMAR (Laterite Mine 31.00Acres/12.54 Ha.),SRI.V.U.S.B. BHUSHAN KUMAR,EC Granted - Processed offline,EC,
6,17,SIA/TG/MIN/67043/2017,SIA/TG/MIN/67043/2017,Smt.V.SREELATHA (Laterite Mine 13.00Acres/5.260 Ha.),SMT. V. SREELATHA,EC Granted - Processed offline,EC,
7,18,SIA/TG/IND/41363/2019,SIA/TG/IND/41363/2019,Mahalakshmi Pvt. Ltd.,CONSAFE SCIENCE INDIA,EC Granted,EC,
8,19,SIA/TG/MIN/67317/2017,SIA/TG/MIN/67317/2017,M/s. Sri Laxmi Granites - 2.05ha (Cluster),M/S. SRI LAXMI GRANITES,EC Granted - Processed offline,EC,
9,20,SIA/TG/NCP/60091/2016,SIA/TG/NCP/60091/2016,"SHANTA SRIRAM - LAKE FRONT
GATED COMMUNITY APARTMENTS",SHANTA SRIRAM CONSTRUCTION PVT LTD,Delisted,EC,
0,21,SIA/TG/MIS/134806/2020,SIA/TG/MIS/134806/2020,Sukhii Bliss,SUKHII PROJECTS LLP,EC Granted,EC,
1,22,SIA/TG/MIS/154438/2020,SIA/TG/MIS/154438/2020,2 BHK HOUSING @ BAHADURPALLY,GREATER HYDERABAD MUNICIPAL CORPORATION (GHMC),EC Granted,EC,
2,23,SIA/TG/MIS/131370/2019,SIA/TG/MIS/131370/2019,M/s. Raichandani Builders,M/S.RAICHANDANI BUILDERS,EC Granted,EC,
3,24,SIA/TG/MIN/131940/2019,SIA/TG/MIN/131940/2019,Proposed Limestone Slabs Quarry of Sri M.A. Aziz,SRI M.A. AZIZ,EC Granted,EC,
4,25,SIA/TG/MIN/149935/2020,SIA/TG/MIN/149935/2020,Smt. M. Ashwini,MASHWINI,EC Granted,EC,
5,26,SIA/TG/MIN/150175/2020,SIA/TG/MIN/150175/2020,Sri G. Krishna Murthy,SREE G KRISHNA MURTHY,EC Granted,EC,
6,27,SIA/TG/IND2/152063/2020,SIA/TG/IND2/152063/2020,Ms. Sri Karthikeya Bio Pharma Projects Pvt. Ltd,MS. SRI KARTHIKEYA BIO PHARMA PROJECTS PVT. LTD,Delisted,EC,
7,28,SIA/TG/NCP/57781/2016,SIA/TG/NCP/57781/2016,M/s Trendset - Jayabheri Properties LLP,TRENDSET JAYABHERI PROPERTIES LLP,EC Granted,EC,
8,29,SIA/TG/MIN/79999/2018,,M/S G K C PROJECTS,M/S G.K.C PROJECTS,Delisted,EC,
9,30,SIA/TG/MIN/140056/2020,SIA/TG/MIN/140056/2020,Sri A.Rahul-Quartz & Feldspar-2.024 Ha.,A.RAHUL- QUARTZ & FELDSPAR,EC Granted,EC,
0,31,SIA/TG/MIN/74241/2018,,M/s. Gangothri Metal Industry,GANGOTHRI METAL INDUSTRY,Delisted,EC,
1,32,SIA/TG/MIN/74265/2018,,M/S. Hycons Infrastracture India Ltd,M/S. HYCONS INFRASTRACTURE INDIA LTD,Delisted,EC,
2,33,SIA/TG/MIS/121434/2019,SIA/TG/MIS/121434/2019,Image Tower,MOONLIKE CONSTRUCTION PRIVATE LIMITED,EC Granted,EC,
3,34,SIA/TG/MIS/122300/2019,,M/s. Signature Avenues LLP,M/S. SIGNATURE  AVENUES LLP,WithdrawEC,EC,
4,35,SIA/TG/MIS/123079/2019,SIA/TG/MIS/123079/2019,Vasavi Infrastructures LLP,VASAVI INFRASTRUCTURES LLP,EC Granted,EC,
5,36,SIA/TG/IND2/173060/2020,SIA/TG/IND2/173060/2020,"Proposed Expansion of Active Pharmaceutical Ingredients (APIs) and API Intermediates Manufacturing unit by M/s. MSN Laboratories Private Limited, Unit-I",MSN LABORATORIES PVT LTD,EC Granted,EC,
6,37,SIA/TG/MIN/149228/2020,SIA/TG/MIN/149228/2020,"M/s TSMDC Ltd.,",M/S TSMDC LTD,EC Granted,EC,
7,38,SIA/TG/MIN/156099/2020,SIA/TG/MIN/156099/2020,Ms Ramineni Exports,M/S RAMINENI EXPORTS,EC Granted,EC,
8,39,SIA/TG/IND2/162738/2020,SIA/TG/IND2/162738/2020,Expansion of API (Bulk drug and intermediates manufacturing) unit by M/s. Aurore Pharmaceuticals Pvt. Ltd. Unit I by merging Mylan Laboratories Ltd. Unit -3 and Unit -4 from  29.2 TPM to 300 TPM,AURORE PHARMACEUTICALS PRIVATE LIMITED,Rejection Letter Granted,EC,
9,40,SIA/TG/IND2/174176/2020,SIA/TG/IND2/174176/2020,M/s Sri Krishna Pharmaceuticals Limited Unit-III,M/S SRIKRISHNA PHARMACEUTICALS LIMITED UNIT-III,EC Granted,EC,
0,41,SIA/TG/MIS/196961/2021,SIA/TG/MIS/196961/2021,Vertex Vega by M/s. Vertex Vega Developers LLP & Others,VERTEX VEGA DEVELOPERS LLP & OTHERS,EC Granted,EC,
1,42,SIA/TG/MIN/159648/2020,SIA/TG/MIN/159648/2020,Sri N Janardhan Reddy,SRI N.JANARDHAN REDDY,EC Granted,EC,
